Player;0; 0,5; 0
Arrow;1,992572; 0,5; 4,981431
Player;0; 0,5; 0
Arrow;1,985144; 0,5; 4,962861
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,861347; 0,5; 4,653369
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,808702; 0,5; 4,521755
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,790577; 0,5; 4,476443
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,772263; 0,5; 4,430659
Player;0; 0,5; 0
Arrow;1,763279; 0,5; 4,408198
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,75242; 0,5; 4,381052
Player;0; 0,5; 0
Arrow;1,744929; 0,5; 4,362324
Player;0; 0,5; 0
Arrow;1,735978; 0,5; 4,339947
Player;0; 0,5; 0
Arrow;1,727208; 0,5; 4,31802
Player;0; 0,5; 0
Arrow;1,718197; 0,5; 4,295494
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,709155; 0,5; 4,272889
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,691172; 0,5; 4,227931
Player;0; 0,5; 0
Arrow;1,682209; 0,5; 4,205522
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,672925; 0,5; 4,182313
Player;0; 0,5; 0
Arrow;1,664282; 0,5; 4,160707
Player;0; 0,5; 0
Arrow;1,655377; 0,5; 4,138443
Player;0; 0,5; 0
Arrow;1,646507; 0,5; 4,116268
Player;0; 0,5; 0
Arrow;1,637474; 0,5; 4,093686
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,628501; 0,5; 4,071253
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,60753; 0,5; 4,018826
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,59316; 0,5; 3,982901
Player;0; 0,5; 0
Arrow;1,584236; 0,5; 3,960589
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,572101; 0,5; 3,930252
r;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,5368; 0,5; 3,842
Player;0; 0,5; 0
Arrow;1,526715; 0,5; 3,816788
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,516768; 0,5; 3,791919
Player;0; 0,5; 0
Arrow;1,506721; 0,5; 3,766803
Player;0; 0,5; 0
Arrow;1,49665; 0,5; 3,741626
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,47664; 0,5; 3,691601
Player;0; 0,5; 0
Arrow;1,466752; 0,5; 3,66688
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,456696; 0,5; 3,641742
Player;0; 0,5; 0
Arrow;1,446666; 0,5; 3,616666
Player;0; 0,5; 0
Arrow;1,436767; 0,5; 3,591917
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,416968; 0,5; 3,542421
Player;0; 0,5; 0
Arrow;1,407132; 0,5; 3,51783
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,397124; 0,5; 3,492809
Player;0; 0,5; 0
Arrow;1,387281; 0,5; 3,468204
Player;0; 0,5; 0
Arrow;1,377409; 0,5; 3,443523
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,357252; 0,5; 3,39313
Player;0; 0,5; 0
Arrow;1,347597; 0,5; 3,368991
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,338089; 0,5; 3,345222
Player;0; 0,5; 0
Arrow;1,328282; 0,5; 3,320706
Player;0; 0,5; 0
Arrow;1,317489; 0,5; 3,293723
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,298541; 0,5; 3,246352
Player;0; 0,5; 0
Arrow;1,288818; 0,5; 3,222045
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,279222; 0,5; 3,198056
Player;0; 0,5; 0
Arrow;1,269433; 0,5; 3,173582
Player;0; 0,5; 0
Arrow;1,259663; 0,5; 3,149157
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,240204; 0,5; 3,10051
Player;0; 0,5; 0
Arrow;1,230412; 0,5; 3,07603
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,219384; 0,5; 3,04846
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,201028; 0,5; 3,002571
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,18196; 0,5; 2,954901
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,162723; 0,5; 2,906807
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,153099; 0,5; 2,882747
Player;0; 0,5; 0
Arrow;1,143105; 0,5; 2,857762
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,114729; 0,5; 2,786823
Player;0; 0,5; 0
Arrow;1,105143; 0,5; 2,762857
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,086335; 0,5; 2,715839
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,067252; 0,5; 2,668132
Player;0; 0,5; 0
Arrow;1,057745; 0,5; 2,644364
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,047956; 0,5; 2,619892
Player;0; 0,5; 0
Arrow;1,038685; 0,5; 2,596714
Player;0; 0,5; 0
Arrow;1,028916; 0,5; 2,572292
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;1,009894; 0,5; 2,524736
Player;0; 0,5; 0
Arrow;1,000712; 0,5; 2,501781
Player;0; 0,5; 0
Arrow;0,9912397; 0,5; 2,4781
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;0,9818861; 0,5; 2,454716
Player;0; 0,5; 0
Arrow;0,970021; 0,5; 2,425053
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Player;0; 0,5; 0
Arrow;0,9415748; 0,5; 2,353938
