Zeit;Kopf.x;Kopf.y;Kopf.z; Real.x; Real.y; Real.z
1,098627;0;1,75; 0; 0; 1,75; 0
1,100038;0;1,75; 0; 0; 1,75; 0
1,101658;0;1,75; 0; 0; 1,75; 0
1,103064;0;1,75; 0; 0; 1,75; 0
1,104534;0;1,75; 0; 0; 1,75; 0
1,10597;0;1,75; 0; 0; 1,75; 0
1,107463;0;1,75; 0; 0; 1,75; 0
1,109228;0;1,75; 0; 0; 1,75; 0
1,111008;0;1,75; 0; 0; 1,75; 0
1,112563;0;1,75; 0; 0; 1,75; 0
1,11411;0;1,75; 0; 0; 1,75; 0
1,116136;0;1,75; 0; 0; 1,75; 0
1,117875;0;1,75; 0; 0; 1,75; 0
1,122179;0;1,75; 0; 0; 1,75; 0
1,124872;0;1,75; 0; 0; 1,75; 0
1,126631;0;1,75; 0; 0; 1,75; 0
1,128588;0;1,75; 0; 0; 1,75; 0
1,13023;0;1,75; 0; 0; 1,75; 0
1,131691;0;1,75; 0; 0; 1,75; 0
1,133112;0;1,75; 0; 0; 1,75; 0
1,13448;0;1,75; 0; 0; 1,75; 0
1,136042;0;1,75; 0; 0; 1,75; 0
1,137795;0;1,75; 0; 0; 1,75; 0
1,139232;0;1,75; 0; 0; 1,75; 0
1,140619;0;1,75; 0; 0; 1,75; 0
1,142362;0;1,75; 0; 0; 1,75; 0
1,14391;0;1,75; 0; 0; 1,75; 0
1,14528;0;1,75; 0; 0; 1,75; 0
1,146784;0;1,75; 0; 0; 1,75; 0
1,148321;0;1,75; 0; 0; 1,75; 0
1,149746;0;1,75; 0; 0; 1,75; 0
1,151189;0;1,75; 0; 0; 1,75; 0
1,152665;0;1,75; 0; 0; 1,75; 0
1,154092;0;1,75; 0; 0; 1,75; 0
1,155838;0;1,75; 0; 0; 1,75; 0
1,157717;0;1,75; 0; 0; 1,75; 0
1,159223;0;1,75; 0; 0; 1,75; 0
1,160642;0;1,75; 0; 0; 1,75; 0
1,16231;0;1,75; 0; 0; 1,75; 0
1,163754;0;1,75; 0; 0; 1,75; 0
1,165173;0;1,75; 0; 0; 1,75; 0
1,166568;0;1,75; 0; 0; 1,75; 0
1,168298;0;1,75; 0; 0; 1,75; 0
1,170178;0;1,75; 0; 0; 1,75; 0
1,171613;0;1,75; 0; 0; 1,75; 0
1,173069;0;1,75; 0; 0; 1,75; 0
1,17463;0;1,75; 0; 0; 1,75; 0
1,17618;0;1,75; 0; 0; 1,75; 0
1,177912;0;1,75; 0; 0; 1,75; 0
1,179677;0;1,75; 0; 0; 1,75; 0
1,18144;0;1,75; 0; 0; 1,75; 0
1,183361;0;1,75; 0; 0; 1,75; 0
1,18502;0;1,75; 0; 0; 1,75; 0
1,186698;0;1,75; 0; 0; 1,75; 0
1,188289;0;1,75; 0; 0; 1,75; 0
1,189981;0;1,75; 0; 0; 1,75; 0
1,191677;0;1,75; 0; 0; 1,75; 0
1,193306;0;1,75; 0; 0; 1,75; 0
1,194865;0;1,75; 0; 0; 1,75; 0
1,196411;0;1,75; 0; 0; 1,75; 0
1,198259;0;1,75; 0; 0; 1,75; 0
1,199786;0;1,75; 0; 0; 1,75; 0
1,201325;0;1,75; 0; 0; 1,75; 0
1,203388;0;1,75; 0; 0; 1,75; 0
1,204929;0;1,75; 0; 0; 1,75; 0
1,20646;0;1,75; 0; 0; 1,75; 0
1,208735;0;1,75; 0; 0; 1,75; 0
1,210411;0;1,75; 0; 0; 1,75; 0
1,211951;0;1,75; 0; 0; 1,75; 0
1,213641;0;1,75; 0; 0; 1,75; 0
1,215117;0;1,75; 0; 0; 1,75; 0
1,216684;0;1,75; 0; 0; 1,75; 0
1,218347;0;1,75; 0; 0; 1,75; 0
1,219806;0;1,75; 0; 0; 1,75; 0
1,221217;0;1,75; 0; 0; 1,75; 0
1,222986;0;1,75; 0; 0; 1,75; 0
1,224538;0;1,75; 0; 0; 1,75; 0
1,226021;0;1,75; 0; 0; 1,75; 0
1,227624;0;1,75; 0; 0; 1,75; 0
1,229253;0;1,75; 0; 0; 1,75; 0
1,23081;0;1,75; 0; 0; 1,75; 0
1,232238;0;1,75; 0; 0; 1,75; 0
1,23366;0;1,75; 0; 0; 1,75; 0
1,235117;0;1,75; 0; 0; 1,75; 0
1,239245;0;1,75; 0; 0; 1,75; 0
1,241031;0;1,75; 0; 0; 1,75; 0
1,242949;0;1,75; 0; 0; 1,75; 0
