Zeit;Kopf.x;Kopf.y;Kopf.z; Real.x; Real.y; Real.z
10,26338;0;1,75; 17,22906; 0; 1,75; 1,229065
10,2685;0;1,75; 17,23143; 0; 1,75; 1,231432
10,2707;0;1,75; 17,23143; 0; 1,75; 1,231432
10,27226;0;1,75; 17,23143; 0; 1,75; 1,231432
10,27371;0;1,75; 17,23143; 0; 1,75; 1,231432
10,2753;0;1,75; 17,23143; 0; 1,75; 1,231432
10,27689;0;1,75; 17,23143; 0; 1,75; 1,231432
10,27845;0;1,75; 17,23143; 0; 1,75; 1,231432
10,27987;0;1,75; 17,23143; 0; 1,75; 1,231432
10,28128;0;1,75; 17,23143; 0; 1,75; 1,231432
10,28293;0;1,75; 17,23143; 0; 1,75; 1,231432
10,28452;0;1,75; 17,23143; 0; 1,75; 1,231432
10,28624;0;1,75; 17,23143; 0; 1,75; 1,231432
10,2917;0;1,75; 17,23143; 0; 1,75; 1,231432
10,29322;0;1,75; 17,23143; 0; 1,75; 1,231432
10,29475;0;1,75; 17,23143; 0; 1,75; 1,231432
10,29632;0;1,75; 17,23143; 0; 1,75; 1,231432
10,29804;0;1,75; 17,23143; 0; 1,75; 1,231432
10,29956;0;1,75; 17,23143; 0; 1,75; 1,231432
10,30108;0;1,75; 17,23143; 0; 1,75; 1,231432
10,30281;0;1,75; 17,23143; 0; 1,75; 1,231432
10,30431;0;1,75; 17,23143; 0; 1,75; 1,231432
10,30578;0;1,75; 17,23143; 0; 1,75; 1,231432
10,30719;0;1,75; 17,23143; 0; 1,75; 1,231432
10,30858;0;1,75; 17,23143; 0; 1,75; 1,231432
10,30997;0;1,75; 17,23143; 0; 1,75; 1,231432
10,31141;0;1,75; 17,23143; 0; 1,75; 1,231432
10,31283;0;1,75; 17,23143; 0; 1,75; 1,231432
10,31426;0;1,75; 17,23143; 0; 1,75; 1,231432
10,3157;0;1,75; 17,23143; 0; 1,75; 1,231432
10,31708;0;1,75; 17,23143; 0; 1,75; 1,231432
10,3187;0;1,75; 17,23143; 0; 1,75; 1,231432
10,32012;0;1,75; 17,23143; 0; 1,75; 1,231432
10,32166;0;1,75; 17,23143; 0; 1,75; 1,231432
10,32305;0;1,75; 17,23143; 0; 1,75; 1,231432
10,32444;0;1,75; 17,23143; 0; 1,75; 1,231432
10,32593;0;1,75; 17,23143; 0; 1,75; 1,231432
10,32755;0;1,75; 17,23143; 0; 1,75; 1,231432
10,32942;0;1,75; 17,23143; 0; 1,75; 1,231432
10,33113;0;1,75; 17,23143; 0; 1,75; 1,231432
10,33273;0;1,75; 17,23143; 0; 1,75; 1,231432
10,33433;0;1,75; 17,23143; 0; 1,75; 1,231432
10,33587;0;1,75; 17,23143; 0; 1,75; 1,231432
10,33742;0;1,75; 17,23143; 0; 1,75; 1,231432
10,339;0;1,75; 17,23143; 0; 1,75; 1,231432
10,34057;0;1,75; 17,23143; 0; 1,75; 1,231432
10,34229;0;1,75; 17,23143; 0; 1,75; 1,231432
10,34385;0;1,75; 17,23143; 0; 1,75; 1,231432
10,34537;0;1,75; 17,23143; 0; 1,75; 1,231432
10,3469;0;1,75; 17,23143; 0; 1,75; 1,231432
10,3484;0;1,75; 17,23143; 0; 1,75; 1,231432
10,34985;0;1,75; 17,23143; 0; 1,75; 1,231432
10,35135;0;1,75; 17,23143; 0; 1,75; 1,231432
10,35301;0;1,75; 17,23143; 0; 1,75; 1,231432
10,35453;0;1,75; 17,23143; 0; 1,75; 1,231432
10,35606;0;1,75; 17,23143; 0; 1,75; 1,231432
10,35756;0;1,75; 17,23143; 0; 1,75; 1,231432
10,35915;0;1,75; 17,23143; 0; 1,75; 1,231432
10,36069;0;1,75; 17,23143; 0; 1,75; 1,231432
10,36244;0;1,75; 17,23143; 0; 1,75; 1,231432
10,36388;0;1,75; 17,23143; 0; 1,75; 1,231432
10,36541;0;1,75; 17,23143; 0; 1,75; 1,231432
10,36695;0;1,75; 17,23143; 0; 1,75; 1,231432
10,36856;0;1,75; 17,23143; 0; 1,75; 1,231432
10,37182;0;1,75; 17,23143; 0; 1,75; 1,231432
10,37341;0;1,75; 17,23143; 0; 1,75; 1,231432
10,37505;0;1,75; 17,23143; 0; 1,75; 1,231432
10,37659;0;1,75; 17,23143; 0; 1,75; 1,231432
10,37837;0;1,75; 17,23143; 0; 1,75; 1,231432
10,37998;0;1,75; 17,23143; 0; 1,75; 1,231432
10,38141;0;1,75; 17,23143; 0; 1,75; 1,231432
10,38304;0;1,75; 17,23143; 0; 1,75; 1,231432
10,38447;0;1,75; 17,23143; 0; 1,75; 1,231432
10,38911;0;1,75; 17,23143; 0; 1,75; 1,231432
10,39059;0;1,75; 17,23143; 0; 1,75; 1,231432
10,39215;0;1,75; 17,23143; 0; 1,75; 1,231432
10,39376;0;1,75; 17,23143; 0; 1,75; 1,231432
10,39534;0;1,75; 17,23143; 0; 1,75; 1,231432
10,39694;0;1,75; 17,23143; 0; 1,75; 1,231432
10,39868;0;1,75; 17,23143; 0; 1,75; 1,231432
10,40024;0;1,75; 17,23143; 0; 1,75; 1,231432
10,40196;0;1,75; 17,23143; 0; 1,75; 1,231432
10,40355;0;1,75; 17,23143; 0; 1,75; 1,231432
10,4051;0;1,75; 17,23143; 0; 1,75; 1,231432
10,40665;0;1,75; 17,23143; 0; 1,75; 1,231432
10,40807;0;1,75; 17,23143; 0; 1,75; 1,231432
10,40947;0;1,75; 17,23143; 0; 1,75; 1,231432
10,41084;0;1,75; 17,23143; 0; 1,75; 1,231432
10,41225;0;1,75; 17,23143; 0; 1,75; 1,231432
10,41408;0;1,75; 17,23143; 0; 1,75; 1,231432
10,4158;0;1,75; 17,23143; 0; 1,75; 1,231432
10,41733;0;1,75; 17,23143; 0; 1,75; 1,231432
10,41887;0;1,75; 17,23143; 0; 1,75; 1,231432
10,4204;0;1,75; 17,23143; 0; 1,75; 1,231432
10,42217;0;1,75; 17,23143; 0; 1,75; 1,231432
10,4236;0;1,75; 17,23143; 0; 1,75; 1,231432
10,42505;0;1,75; 17,23143; 0; 1,75; 1,231432
10,42654;0;1,75; 17,23143; 0; 1,75; 1,231432
10,42829;0;1,75; 17,23143; 0; 1,75; 1,231432
10,42974;0;1,75; 17,23143; 0; 1,75; 1,231432
10,43115;0;1,75; 17,23143; 0; 1,75; 1,231432
10,43254;0;1,75; 17,23143; 0; 1,75; 1,231432
10,43393;0;1,75; 17,23143; 0; 1,75; 1,231432
10,43537;0;1,75; 17,23143; 0; 1,75; 1,231432
10,43685;0;1,75; 17,23143; 0; 1,75; 1,231432
10,43831;0;1,75; 17,23143; 0; 1,75; 1,231432
10,43976;0;1,75; 17,23143; 0; 1,75; 1,231432
10,44117;0;1,75; 17,23143; 0; 1,75; 1,231432
10,44281;0;1,75; 17,23143; 0; 1,75; 1,231432
10,44429;0;1,75; 17,23143; 0; 1,75; 1,231432
10,44584;0;1,75; 17,23143; 0; 1,75; 1,231432
10,44763;0;1,75; 17,23143; 0; 1,75; 1,231432
10,44922;0;1,75; 17,23143; 0; 1,75; 1,231432
10,45077;0;1,75; 17,23143; 0; 1,75; 1,231432
10,45237;0;1,75; 17,23143; 0; 1,75; 1,231432
10,45387;0;1,75; 17,23143; 0; 1,75; 1,231432
10,45539;0;1,75; 17,23143; 0; 1,75; 1,231432
10,45704;0;1,75; 17,23143; 0; 1,75; 1,231432
10,45859;0;1,75; 17,23143; 0; 1,75; 1,231432
10,46004;0;1,75; 17,23143; 0; 1,75; 1,231432
10,46159;0;1,75; 17,23143; 0; 1,75; 1,231432
10,46307;0;1,75; 17,23143; 0; 1,75; 1,231432
10,46482;0;1,75; 17,23143; 0; 1,75; 1,231432
10,46638;0;1,75; 17,23143; 0; 1,75; 1,231432
10,46795;0;1,75; 17,23143; 0; 1,75; 1,231432
10,46947;0;1,75; 17,23143; 0; 1,75; 1,231432
10,47101;0;1,75; 17,23143; 0; 1,75; 1,231432
10,47258;0;1,75; 17,23143; 0; 1,75; 1,231432
10,47418;0;1,75; 17,23143; 0; 1,75; 1,231432
10,47571;0;1,75; 17,23143; 0; 1,75; 1,231432
10,47727;0;1,75; 17,23143; 0; 1,75; 1,231432
10,47879;0;1,75; 17,23143; 0; 1,75; 1,231432
10,48037;0;1,75; 17,23143; 0; 1,75; 1,231432
10,48225;0;1,75; 17,23143; 0; 1,75; 1,231432
10,48373;0;1,75; 17,23143; 0; 1,75; 1,231432
10,48523;0;1,75; 17,23143; 0; 1,75; 1,231432
10,48671;0;1,75; 17,23143; 0; 1,75; 1,231432
10,48823;0;1,75; 17,23143; 0; 1,75; 1,231432
10,48966;0;1,75; 17,23143; 0; 1,75; 1,231432
10,49204;0;1,75; 17,23143; 0; 1,75; 1,231432
10,49469;0;1,75; 17,23143; 0; 1,75; 1,231432
10,49607;0;1,75; 17,23143; 0; 1,75; 1,231432
10,49765;0;1,75; 17,23143; 0; 1,75; 1,231432
10,49914;0;1,75; 17,23143; 0; 1,75; 1,231432
10,50051;0;1,75; 17,23143; 0; 1,75; 1,231432
10,50211;0;1,75; 17,23143; 0; 1,75; 1,231432
10,50351;0;1,75; 17,23143; 0; 1,75; 1,231432
10,50485;0;1,75; 17,23143; 0; 1,75; 1,231432
10,50623;0;1,75; 17,23143; 0; 1,75; 1,231432
10,50759;0;1,75; 17,23143; 0; 1,75; 1,231432
10,50897;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51034;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51181;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51324;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51447;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51582;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51721;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51852;0;1,75; 17,23143; 0; 1,75; 1,231432
10,51983;0;1,75; 17,23143; 0; 1,75; 1,231432
10,52464;0;1,75; 17,23143; 0; 1,75; 1,231432
10,52647;0;1,75; 17,23143; 0; 1,75; 1,231432
10,52789;0;1,75; 17,23143; 0; 1,75; 1,231432
10,52929;0;1,75; 17,23143; 0; 1,75; 1,231432
10,53056;0;1,75; 17,23143; 0; 1,75; 1,231432
10,53197;0;1,75; 17,23143; 0; 1,75; 1,231432
10,53348;0;1,75; 17,23143; 0; 1,75; 1,231432
10,53493;0;1,75; 17,23143; 0; 1,75; 1,231432
10,53647;0;1,75; 17,23143; 0; 1,75; 1,231432
10,53774;0;1,75; 17,23143; 0; 1,75; 1,231432
10,53923;0;1,75; 17,23143; 0; 1,75; 1,231432
10,54069;0;1,75; 17,23143; 0; 1,75; 1,231432
10,54227;0;1,75; 17,23143; 0; 1,75; 1,231432
10,54366;0;1,75; 17,23143; 0; 1,75; 1,231432
10,54504;0;1,75; 17,23143; 0; 1,75; 1,231432
10,54641;0;1,75; 17,23143; 0; 1,75; 1,231432
10,54796;0;1,75; 17,23143; 0; 1,75; 1,231432
10,54928;0;1,75; 17,23143; 0; 1,75; 1,231432
10,55065;0;1,75; 17,23143; 0; 1,75; 1,231432
10,552;0;1,75; 17,23143; 0; 1,75; 1,231432
10,55348;0;1,75; 17,23143; 0; 1,75; 1,231432
10,5548;0;1,75; 17,23143; 0; 1,75; 1,231432
10,55608;0;1,75; 17,23143; 0; 1,75; 1,231432
10,55733;0;1,75; 17,23143; 0; 1,75; 1,231432
10,55856;0;1,75; 17,23143; 0; 1,75; 1,231432
10,55982;0;1,75; 17,23143; 0; 1,75; 1,231432
10,56105;0;1,75; 17,23143; 0; 1,75; 1,231432
10,56248;0;1,75; 17,23143; 0; 1,75; 1,231432
10,56382;0;1,75; 17,23143; 0; 1,75; 1,231432
10,56517;0;1,75; 17,23143; 0; 1,75; 1,231432
10,56671;0;1,75; 17,23143; 0; 1,75; 1,231432
10,5681;0;1,75; 17,23143; 0; 1,75; 1,231432
10,56957;0;1,75; 17,23143; 0; 1,75; 1,231432
10,57249;0;1,75; 17,23143; 0; 1,75; 1,231432
10,57386;0;1,75; 17,23143; 0; 1,75; 1,231432
10,57524;0;1,75; 17,23143; 0; 1,75; 1,231432
10,57661;0;1,75; 17,23143; 0; 1,75; 1,231432
10,5781;0;1,75; 17,23143; 0; 1,75; 1,231432
10,57949;0;1,75; 17,23143; 0; 1,75; 1,231432
10,58098;0;1,75; 17,23143; 0; 1,75; 1,231432
10,58255;0;1,75; 17,23143; 0; 1,75; 1,231432
10,58398;0;1,75; 17,23143; 0; 1,75; 1,231432
10,58533;0;1,75; 17,23143; 0; 1,75; 1,231432
10,58666;0;1,75; 17,23143; 0; 1,75; 1,231432
10,58804;0;1,75; 17,23143; 0; 1,75; 1,231432
10,58939;0;1,75; 17,23143; 0; 1,75; 1,231432
10,59069;0;1,75; 17,23143; 0; 1,75; 1,231432
10,59197;0;1,75; 17,23143; 0; 1,75; 1,231432
10,59321;0;1,75; 17,23143; 0; 1,75; 1,231432
10,59445;0;1,75; 17,23143; 0; 1,75; 1,231432
10,59573;0;1,75; 17,23143; 0; 1,75; 1,231432
10,59723;0;1,75; 17,23143; 0; 1,75; 1,231432
10,59864;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60009;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60167;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60302;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60441;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60578;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60713;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60854;0;1,75; 17,23143; 0; 1,75; 1,231432
10,60988;0;1,75; 17,23143; 0; 1,75; 1,231432
10,61127;0;1,75; 17,23143; 0; 1,75; 1,231432
10,61263;0;1,75; 17,23143; 0; 1,75; 1,231432
10,61423;0;1,75; 17,23143; 0; 1,75; 1,231432
10,61564;0;1,75; 17,23143; 0; 1,75; 1,231432
10,61704;0;1,75; 17,23143; 0; 1,75; 1,231432
10,61835;0;1,75; 17,23143; 0; 1,75; 1,231432
10,61959;0;1,75; 17,23143; 0; 1,75; 1,231432
10,62096;0;1,75; 17,23143; 0; 1,75; 1,231432
10,62245;0;1,75; 17,23143; 0; 1,75; 1,231432
10,62385;0;1,75; 17,23143; 0; 1,75; 1,231432
10,62523;0;1,75; 17,23143; 0; 1,75; 1,231432
10,62663;0;1,75; 17,23143; 0; 1,75; 1,231432
10,62802;0;1,75; 17,23143; 0; 1,75; 1,231432
10,62947;0;1,75; 17,23143; 0; 1,75; 1,231432
10,63098;0;1,75; 17,23143; 0; 1,75; 1,231432
10,63244;0;1,75; 17,23143; 0; 1,75; 1,231432
10,63371;0;1,75; 17,23143; 0; 1,75; 1,231432
10,63504;0;1,75; 17,23143; 0; 1,75; 1,231432
10,63645;0;1,75; 17,23143; 0; 1,75; 1,231432
10,63787;0;1,75; 17,23143; 0; 1,75; 1,231432
10,63924;0;1,75; 17,23143; 0; 1,75; 1,231432
10,64061;0;1,75; 17,23143; 0; 1,75; 1,231432
10,64216;0;1,75; 17,23143; 0; 1,75; 1,231432
10,64384;0;1,75; 17,23143; 0; 1,75; 1,231432
10,6455;0;1,75; 17,23143; 0; 1,75; 1,231432
10,64696;0;1,75; 17,23143; 0; 1,75; 1,231432
10,64853;0;1,75; 17,23143; 0; 1,75; 1,231432
10,64994;0;1,75; 17,23143; 0; 1,75; 1,231432
10,65146;0;1,75; 17,23143; 0; 1,75; 1,231432
10,65285;0;1,75; 17,23143; 0; 1,75; 1,231432
10,65418;0;1,75; 17,23143; 0; 1,75; 1,231432
10,65542;0;1,75; 17,23143; 0; 1,75; 1,231432
10,65673;0;1,75; 17,23143; 0; 1,75; 1,231432
10,65806;0;1,75; 17,23143; 0; 1,75; 1,231432
10,65932;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66064;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66209;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66343;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66473;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66595;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66721;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66843;0;1,75; 17,23143; 0; 1,75; 1,231432
10,66964;0;1,75; 17,23143; 0; 1,75; 1,231432
10,671;0;1,75; 17,23143; 0; 1,75; 1,231432
10,67223;0;1,75; 17,23143; 0; 1,75; 1,231432
10,67348;0;1,75; 17,23143; 0; 1,75; 1,231432
10,6748;0;1,75; 17,23143; 0; 1,75; 1,231432
10,67624;0;1,75; 17,23143; 0; 1,75; 1,231432
10,67753;0;1,75; 17,23143; 0; 1,75; 1,231432
10,67881;0;1,75; 17,23143; 0; 1,75; 1,231432
10,68008;0;1,75; 17,23143; 0; 1,75; 1,231432
10,6815;0;1,75; 17,23143; 0; 1,75; 1,231432
10,68274;0;1,75; 17,23143; 0; 1,75; 1,231432
10,68404;0;1,75; 17,23143; 0; 1,75; 1,231432
10,68531;0;1,75; 17,23143; 0; 1,75; 1,231432
10,68654;0;1,75; 17,23143; 0; 1,75; 1,231432
10,68787;0;1,75; 17,23143; 0; 1,75; 1,231432
10,68926;0;1,75; 17,23143; 0; 1,75; 1,231432
10,69061;0;1,75; 17,23143; 0; 1,75; 1,231432
10,69193;0;1,75; 17,23143; 0; 1,75; 1,231432
10,69324;0;1,75; 17,23143; 0; 1,75; 1,231432
10,69458;0;1,75; 17,23143; 0; 1,75; 1,231432
10,69582;0;1,75; 17,23143; 0; 1,75; 1,231432
10,69724;0;1,75; 17,23143; 0; 1,75; 1,231432
10,69873;0;1,75; 17,23143; 0; 1,75; 1,231432
10,70003;0;1,75; 17,23143; 0; 1,75; 1,231432
10,70141;0;1,75; 17,23143; 0; 1,75; 1,231432
10,70283;0;1,75; 17,23143; 0; 1,75; 1,231432
10,70425;0;1,75; 17,23143; 0; 1,75; 1,231432
10,70555;0;1,75; 17,23143; 0; 1,75; 1,231432
10,70683;0;1,75; 17,23143; 0; 1,75; 1,231432
10,70808;0;1,75; 17,23143; 0; 1,75; 1,231432
10,7093;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71056;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71184;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71309;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71436;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71577;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71718;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71856;0;1,75; 17,23143; 0; 1,75; 1,231432
10,71989;0;1,75; 17,23143; 0; 1,75; 1,231432
10,72125;0;1,75; 17,23143; 0; 1,75; 1,231432
10,72292;0;1,75; 17,23143; 0; 1,75; 1,231432
10,72433;0;1,75; 17,23143; 0; 1,75; 1,231432
10,72565;0;1,75; 17,23143; 0; 1,75; 1,231432
10,72693;0;1,75; 17,23143; 0; 1,75; 1,231432
10,72823;0;1,75; 17,23143; 0; 1,75; 1,231432
10,72963;0;1,75; 17,23143; 0; 1,75; 1,231432
10,73119;0;1,75; 17,23143; 0; 1,75; 1,231432
10,73262;0;1,75; 17,23143; 0; 1,75; 1,231432
10,73397;0;1,75; 17,23143; 0; 1,75; 1,231432
10,73526;0;1,75; 17,23143; 0; 1,75; 1,231432
10,7366;0;1,75; 17,23143; 0; 1,75; 1,231432
10,73796;0;1,75; 17,23143; 0; 1,75; 1,231432
10,73947;0;1,75; 17,23143; 0; 1,75; 1,231432
10,74082;0;1,75; 17,23143; 0; 1,75; 1,231432
10,74242;0;1,75; 17,23143; 0; 1,75; 1,231432
10,74379;0;1,75; 17,23143; 0; 1,75; 1,231432
10,74518;0;1,75; 17,23143; 0; 1,75; 1,231432
10,74664;0;1,75; 17,23143; 0; 1,75; 1,231432
10,74791;0;1,75; 17,23143; 0; 1,75; 1,231432
10,74922;0;1,75; 17,23143; 0; 1,75; 1,231432
10,7506;0;1,75; 17,23143; 0; 1,75; 1,231432
10,75201;0;1,75; 17,23143; 0; 1,75; 1,231432
10,75336;0;1,75; 17,23143; 0; 1,75; 1,231432
10,75478;0;1,75; 17,23143; 0; 1,75; 1,231432
10,75616;0;1,75; 17,23143; 0; 1,75; 1,231432
10,75742;0;1,75; 17,23143; 0; 1,75; 1,231432
10,7587;0;1,75; 17,23143; 0; 1,75; 1,231432
10,75994;0;1,75; 17,23143; 0; 1,75; 1,231432
10,76127;0;1,75; 17,23143; 0; 1,75; 1,231432
10,76277;0;1,75; 17,23143; 0; 1,75; 1,231432
10,76429;0;1,75; 17,23143; 0; 1,75; 1,231432
10,76566;0;1,75; 17,23143; 0; 1,75; 1,231432
10,76709;0;1,75; 17,23143; 0; 1,75; 1,231432
10,76841;0;1,75; 17,23143; 0; 1,75; 1,231432
10,76978;0;1,75; 17,23143; 0; 1,75; 1,231432
10,77265;0;1,75; 17,23143; 0; 1,75; 1,231432
10,77391;0;1,75; 17,23143; 0; 1,75; 1,231432
10,77513;0;1,75; 17,23143; 0; 1,75; 1,231432
10,77659;0;1,75; 17,23143; 0; 1,75; 1,231432
10,77808;0;1,75; 17,23143; 0; 1,75; 1,231432
10,77946;0;1,75; 17,23143; 0; 1,75; 1,231432
10,78096;0;1,75; 17,23143; 0; 1,75; 1,231432
10,78256;0;1,75; 17,23143; 0; 1,75; 1,231432
10,78399;0;1,75; 17,23143; 0; 1,75; 1,231432
10,78538;0;1,75; 17,23143; 0; 1,75; 1,231432
10,78672;0;1,75; 17,23143; 0; 1,75; 1,231432
10,78815;0;1,75; 17,23143; 0; 1,75; 1,231432
10,78944;0;1,75; 17,23143; 0; 1,75; 1,231432
10,79071;0;1,75; 17,23143; 0; 1,75; 1,231432
10,79213;0;1,75; 17,23143; 0; 1,75; 1,231432
10,79351;0;1,75; 17,23143; 0; 1,75; 1,231432
10,79492;0;1,75; 17,23143; 0; 1,75; 1,231432
10,79631;0;1,75; 17,23143; 0; 1,75; 1,231432
10,7978;0;1,75; 17,23143; 0; 1,75; 1,231432
10,79912;0;1,75; 17,23143; 0; 1,75; 1,231432
10,80057;0;1,75; 17,23143; 0; 1,75; 1,231432
10,80204;0;1,75; 17,23143; 0; 1,75; 1,231432
10,80336;0;1,75; 17,23143; 0; 1,75; 1,231432
10,80479;0;1,75; 17,23143; 0; 1,75; 1,231432
10,80609;0;1,75; 17,23143; 0; 1,75; 1,231432
10,80738;0;1,75; 17,23143; 0; 1,75; 1,231432
10,80876;0;1,75; 17,23143; 0; 1,75; 1,231432
10,81019;0;1,75; 17,23143; 0; 1,75; 1,231432
10,81159;0;1,75; 17,23143; 0; 1,75; 1,231432
10,81302;0;1,75; 17,23143; 0; 1,75; 1,231432
10,8145;0;1,75; 17,23143; 0; 1,75; 1,231432
10,81593;0;1,75; 17,23143; 0; 1,75; 1,231432
10,81732;0;1,75; 17,23143; 0; 1,75; 1,231432
10,81857;0;1,75; 17,23143; 0; 1,75; 1,231432
10,81981;0;1,75; 17,23143; 0; 1,75; 1,231432
10,82111;0;1,75; 17,23143; 0; 1,75; 1,231432
10,82247;0;1,75; 17,23143; 0; 1,75; 1,231432
10,8237;0;1,75; 17,23143; 0; 1,75; 1,231432
10,82501;0;1,75; 17,23143; 0; 1,75; 1,231432
10,82647;0;1,75; 17,23143; 0; 1,75; 1,231432
10,82782;0;1,75; 17,23143; 0; 1,75; 1,231432
10,82912;0;1,75; 17,23143; 0; 1,75; 1,231432
10,83065;0;1,75; 17,23143; 0; 1,75; 1,231432
10,83225;0;1,75; 17,23143; 0; 1,75; 1,231432
10,83368;0;1,75; 17,23143; 0; 1,75; 1,231432
10,83511;0;1,75; 17,23143; 0; 1,75; 1,231432
10,83655;0;1,75; 17,23143; 0; 1,75; 1,231432
10,83801;0;1,75; 17,23143; 0; 1,75; 1,231432
10,83944;0;1,75; 17,23143; 0; 1,75; 1,231432
10,84083;0;1,75; 17,23143; 0; 1,75; 1,231432
10,84249;0;1,75; 17,23143; 0; 1,75; 1,231432
10,84402;0;1,75; 17,23143; 0; 1,75; 1,231432
10,84549;0;1,75; 17,23143; 0; 1,75; 1,231432
10,84702;0;1,75; 17,23143; 0; 1,75; 1,231432
10,84871;0;1,75; 17,23143; 0; 1,75; 1,231432
10,85384;0;1,75; 17,23143; 0; 1,75; 1,231432
10,8561;0;1,75; 17,23143; 0; 1,75; 1,231432
10,85757;0;1,75; 17,23143; 0; 1,75; 1,231432
10,85891;0;1,75; 17,23143; 0; 1,75; 1,231432
10,86029;0;1,75; 17,23143; 0; 1,75; 1,231432
10,86177;0;1,75; 17,23143; 0; 1,75; 1,231432
10,86331;0;1,75; 17,23143; 0; 1,75; 1,231432
10,86468;0;1,75; 17,23143; 0; 1,75; 1,231432
10,8661;0;1,75; 17,23143; 0; 1,75; 1,231432
10,86749;0;1,75; 17,23143; 0; 1,75; 1,231432
10,86893;0;1,75; 17,23143; 0; 1,75; 1,231432
10,87024;0;1,75; 17,23143; 0; 1,75; 1,231432
10,87162;0;1,75; 17,23143; 0; 1,75; 1,231432
10,87299;0;1,75; 17,23143; 0; 1,75; 1,231432
10,87436;0;1,75; 17,23143; 0; 1,75; 1,231432
10,87564;0;1,75; 17,23143; 0; 1,75; 1,231432
10,8769;0;1,75; 17,23143; 0; 1,75; 1,231432
10,87816;0;1,75; 17,23143; 0; 1,75; 1,231432
10,87948;0;1,75; 17,23143; 0; 1,75; 1,231432
10,88087;0;1,75; 17,23143; 0; 1,75; 1,231432
10,88251;0;1,75; 17,23143; 0; 1,75; 1,231432
10,88389;0;1,75; 17,23143; 0; 1,75; 1,231432
10,88519;0;1,75; 17,23143; 0; 1,75; 1,231432
10,8865;0;1,75; 17,23143; 0; 1,75; 1,231432
10,88776;0;1,75; 17,23143; 0; 1,75; 1,231432
10,88922;0;1,75; 17,23143; 0; 1,75; 1,231432
10,89069;0;1,75; 17,23143; 0; 1,75; 1,231432
10,89211;0;1,75; 17,23143; 0; 1,75; 1,231432
10,89357;0;1,75; 17,23143; 0; 1,75; 1,231432
10,89495;0;1,75; 17,23143; 0; 1,75; 1,231432
10,89629;0;1,75; 17,23143; 0; 1,75; 1,231432
10,89779;0;1,75; 17,23143; 0; 1,75; 1,231432
10,89917;0;1,75; 17,23143; 0; 1,75; 1,231432
10,90057;0;1,75; 17,23143; 0; 1,75; 1,231432
10,90212;0;1,75; 17,23143; 0; 1,75; 1,231432
10,90344;0;1,75; 17,23143; 0; 1,75; 1,231432
10,90482;0;1,75; 17,23143; 0; 1,75; 1,231432
10,90614;0;1,75; 17,23143; 0; 1,75; 1,231432
10,90747;0;1,75; 17,23143; 0; 1,75; 1,231432
10,90878;0;1,75; 17,23143; 0; 1,75; 1,231432
10,91024;0;1,75; 17,23143; 0; 1,75; 1,231432
10,91173;0;1,75; 17,23143; 0; 1,75; 1,231432
10,9131;0;1,75; 17,23143; 0; 1,75; 1,231432
10,9146;0;1,75; 17,23143; 0; 1,75; 1,231432
10,91595;0;1,75; 17,23143; 0; 1,75; 1,231432
10,91733;0;1,75; 17,23143; 0; 1,75; 1,231432
10,9187;0;1,75; 17,23143; 0; 1,75; 1,231432
10,92005;0;1,75; 17,23143; 0; 1,75; 1,231432
10,92153;0;1,75; 17,23143; 0; 1,75; 1,231432
10,92299;0;1,75; 17,23143; 0; 1,75; 1,231432
10,92438;0;1,75; 17,23143; 0; 1,75; 1,231432
10,92572;0;1,75; 17,23143; 0; 1,75; 1,231432
10,92703;0;1,75; 17,23143; 0; 1,75; 1,231432
10,92839;0;1,75; 17,23143; 0; 1,75; 1,231432
10,9298;0;1,75; 17,23143; 0; 1,75; 1,231432
10,93139;0;1,75; 17,23143; 0; 1,75; 1,231432
10,93275;0;1,75; 17,23143; 0; 1,75; 1,231432
10,93402;0;1,75; 17,23143; 0; 1,75; 1,231432
