Zeit;Kopf.x;Kopf.y, Kopf.z; Real.x; Real.y; Real.z
8,550049;0;1,75, 1,583056; 0; 1,75; 1,583056
8,551658;0;1,75, 1,583056; 0; 1,75; 1,583056
8,553162;0;1,75, 1,583056; 0; 1,75; 1,583056
8,55469;0;1,75, 1,583056; 0; 1,75; 1,583056
8,556249;0;1,75, 1,583056; 0; 1,75; 1,583056
8,557813;0;1,75, 1,583056; 0; 1,75; 1,583056
8,559459;0;1,75, 1,583056; 0; 1,75; 1,583056
8,561034;0;1,75, 1,583056; 0; 1,75; 1,583056
8,562876;0;1,75, 1,583056; 0; 1,75; 1,583056
8,564481;0;1,75, 1,583056; 0; 1,75; 1,583056
8,567402;0;1,75, 1,583056; 0; 1,75; 1,583056
8,568993;0;1,75, 1,583056; 0; 1,75; 1,583056
8,570642;0;1,75, 1,583056; 0; 1,75; 1,583056
8,572208;0;1,75, 1,583056; 0; 1,75; 1,583056
8,573986;0;1,75, 1,583056; 0; 1,75; 1,583056
8,575485;0;1,75, 1,583056; 0; 1,75; 1,583056
8,577004;0;1,75, 1,583056; 0; 1,75; 1,583056
8,578506;0;1,75, 1,583056; 0; 1,75; 1,583056
8,579977;0;1,75, 1,583056; 0; 1,75; 1,583056
8,58145;0;1,75, 1,583056; 0; 1,75; 1,583056
8,5831;0;1,75, 1,583056; 0; 1,75; 1,583056
8,584685;0;1,75, 1,583056; 0; 1,75; 1,583056
8,586282;0;1,75, 1,583056; 0; 1,75; 1,583056
8,587902;0;1,75, 1,583056; 0; 1,75; 1,583056
8,589443;0;1,75, 1,583056; 0; 1,75; 1,583056
8,590985;0;1,75, 1,583056; 0; 1,75; 1,583056
8,59253;0;1,75, 1,583056; 0; 1,75; 1,583056
8,594095;0;1,75, 1,583056; 0; 1,75; 1,583056
8,595721;0;1,75, 1,583056; 0; 1,75; 1,583056
8,597404;0;1,75, 1,583056; 0; 1,75; 1,583056
8,602222;0;1,75, 1,583056; 0; 1,75; 1,583056
8,603995;0;1,75, 1,583056; 0; 1,75; 1,583056
8,605577;0;1,75, 1,583056; 0; 1,75; 1,583056
8,607149;0;1,75, 1,583056; 0; 1,75; 1,583056
8,608958;0;1,75, 1,583056; 0; 1,75; 1,583056
8,610635;0;1,75, 1,583056; 0; 1,75; 1,583056
8,612346;0;1,75, 1,583056; 0; 1,75; 1,583056
8,614003;0;1,75, 1,583056; 0; 1,75; 1,583056
8,615593;0;1,75, 1,583056; 0; 1,75; 1,583056
8,617301;0;1,75, 1,583056; 0; 1,75; 1,583056
8,61881;0;1,75, 1,583056; 0; 1,75; 1,583056
8,620347;0;1,75, 1,583056; 0; 1,75; 1,583056
8,622062;0;1,75, 1,583056; 0; 1,75; 1,583056
8,623604;0;1,75, 1,583056; 0; 1,75; 1,583056
8,625337;0;1,75, 1,583056; 0; 1,75; 1,583056
8,626973;0;1,75, 1,583056; 0; 1,75; 1,583056
8,628513;0;1,75, 1,583056; 0; 1,75; 1,583056
8,630116;0;1,75, 1,583056; 0; 1,75; 1,583056
8,631753;0;1,75, 1,583056; 0; 1,75; 1,583056
8,63334;0;1,75, 1,583056; 0; 1,75; 1,583056
8,634882;0;1,75, 1,583056; 0; 1,75; 1,583056
8,636582;0;1,75, 1,583056; 0; 1,75; 1,583056
8,638189;0;1,75, 1,583056; 0; 1,75; 1,583056
8,639898;0;1,75, 1,583056; 0; 1,75; 1,583056
8,641388;0;1,75, 1,583056; 0; 1,75; 1,583056
8,64307;0;1,75, 1,583056; 0; 1,75; 1,583056
8,64452;0;1,75, 1,583056; 0; 1,75; 1,583056
8,646011;0;1,75, 1,583056; 0; 1,75; 1,583056
8,647595;0;1,75, 1,583056; 0; 1,75; 1,583056
8,649097;0;1,75, 1,583056; 0; 1,75; 1,583056
8,650583;0;1,75, 1,583056; 0; 1,75; 1,583056
8,652184;0;1,75, 1,583056; 0; 1,75; 1,583056
8,65372;0;1,75, 1,583056; 0; 1,75; 1,583056
8,655281;0;1,75, 1,583056; 0; 1,75; 1,583056
8,656799;0;1,75, 1,583056; 0; 1,75; 1,583056
8,658269;0;1,75, 1,583056; 0; 1,75; 1,583056
8,659798;0;1,75, 1,583056; 0; 1,75; 1,583056
8,6613;0;1,75, 1,583056; 0; 1,75; 1,583056
8,663029;0;1,75, 1,583056; 0; 1,75; 1,583056
8,664728;0;1,75, 1,583056; 0; 1,75; 1,583056
8,666328;0;1,75, 1,583056; 0; 1,75; 1,583056
8,667928;0;1,75, 1,583056; 0; 1,75; 1,583056
8,669478;0;1,75, 1,583056; 0; 1,75; 1,583056
8,670958;0;1,75, 1,583056; 0; 1,75; 1,583056
8,672536;0;1,75, 1,583056; 0; 1,75; 1,583056
8,674297;0;1,75, 1,583056; 0; 1,75; 1,583056
8,67585;0;1,75, 1,583056; 0; 1,75; 1,583056
8,677451;0;1,75, 1,583056; 0; 1,75; 1,583056
8,678927;0;1,75, 1,583056; 0; 1,75; 1,583056
8,68038;0;1,75, 1,583056; 0; 1,75; 1,583056
8,681995;0;1,75, 1,583056; 0; 1,75; 1,583056
8,683475;0;1,75, 1,583056; 0; 1,75; 1,583056
8,684979;0;1,75, 1,583056; 0; 1,75; 1,583056
8,686486;0;1,75, 1,583056; 0; 1,75; 1,583056
8,688054;0;1,75, 1,583056; 0; 1,75; 1,583056
8,689844;0;1,75, 1,583056; 0; 1,75; 1,583056
8,691415;0;1,75, 1,583056; 0; 1,75; 1,583056
8,693055;0;1,75, 1,583056; 0; 1,75; 1,583056
8,694586;0;1,75, 1,583056; 0; 1,75; 1,583056
8,69607;0;1,75, 1,583056; 0; 1,75; 1,583056
8,697554;0;1,75, 1,583056; 0; 1,75; 1,583056
8,699292;0;1,75, 1,583056; 0; 1,75; 1,583056
8,700948;0;1,75, 1,583056; 0; 1,75; 1,583056
8,702804;0;1,75, 1,583056; 0; 1,75; 1,583056
8,704373;0;1,75, 1,583056; 0; 1,75; 1,583056
8,705903;0;1,75, 1,583056; 0; 1,75; 1,583056
8,707422;0;1,75, 1,583056; 0; 1,75; 1,583056
8,709059;0;1,75, 1,583056; 0; 1,75; 1,583056
8,71071;0;1,75, 1,583056; 0; 1,75; 1,583056
8,712336;0;1,75, 1,583056; 0; 1,75; 1,583056
8,713894;0;1,75, 1,583056; 0; 1,75; 1,583056
8,715538;0;1,75, 1,583056; 0; 1,75; 1,583056
8,717089;0;1,75, 1,583056; 0; 1,75; 1,583056
8,718677;0;1,75, 1,583056; 0; 1,75; 1,583056
8,720203;0;1,75, 1,583056; 0; 1,75; 1,583056
8,728484;0;1,75, 1,583056; 0; 1,75; 1,583056
8,732581;0;1,75, 1,583056; 0; 1,75; 1,583056
8,734204;0;1,75, 1,583056; 0; 1,75; 1,583056
8,735798;0;1,75, 1,583056; 0; 1,75; 1,583056
8,737334;0;1,75, 1,583056; 0; 1,75; 1,583056
8,738925;0;1,75, 1,583056; 0; 1,75; 1,583056
8,740567;0;1,75, 1,583056; 0; 1,75; 1,583056
8,742455;0;1,75, 1,583056; 0; 1,75; 1,583056
8,744084;0;1,75, 1,583056; 0; 1,75; 1,583056
8,745685;0;1,75, 1,583056; 0; 1,75; 1,583056
8,747284;0;1,75, 1,583056; 0; 1,75; 1,583056
8,748859;0;1,75, 1,583056; 0; 1,75; 1,583056
8,750346;0;1,75, 1,583056; 0; 1,75; 1,583056
8,751817;0;1,75, 1,583056; 0; 1,75; 1,583056
8,75327;0;1,75, 1,583056; 0; 1,75; 1,583056
8,754771;0;1,75, 1,583056; 0; 1,75; 1,583056
8,756211;0;1,75, 1,583056; 0; 1,75; 1,583056
8,757773;0;1,75, 1,583056; 0; 1,75; 1,583056
8,759371;0;1,75, 1,583056; 0; 1,75; 1,583056
8,760874;0;1,75, 1,583056; 0; 1,75; 1,583056
8,762539;0;1,75, 1,583056; 0; 1,75; 1,583056
8,764118;0;1,75, 1,583056; 0; 1,75; 1,583056
8,765769;0;1,75, 1,583056; 0; 1,75; 1,583056
8,768807;0;1,75, 1,583056; 0; 1,75; 1,583056
8,770341;0;1,75, 1,583056; 0; 1,75; 1,583056
8,771805;0;1,75, 1,583056; 0; 1,75; 1,583056
8,773321;0;1,75, 1,583056; 0; 1,75; 1,583056
8,774917;0;1,75, 1,583056; 0; 1,75; 1,583056
8,77644;0;1,75, 1,583056; 0; 1,75; 1,583056
8,777918;0;1,75, 1,583056; 0; 1,75; 1,583056
8,7794;0;1,75, 1,583056; 0; 1,75; 1,583056
8,780919;0;1,75, 1,583056; 0; 1,75; 1,583056
8,782703;0;1,75, 1,583056; 0; 1,75; 1,583056
8,784389;0;1,75, 1,583056; 0; 1,75; 1,583056
8,786022;0;1,75, 1,583056; 0; 1,75; 1,583056
8,787651;0;1,75, 1,583056; 0; 1,75; 1,583056
8,789246;0;1,75, 1,583056; 0; 1,75; 1,583056
8,790752;0;1,75, 1,583056; 0; 1,75; 1,583056
8,792325;0;1,75, 1,583056; 0; 1,75; 1,583056
8,793914;0;1,75, 1,583056; 0; 1,75; 1,583056
8,795535;0;1,75, 1,583056; 0; 1,75; 1,583056
8,797114;0;1,75, 1,583056; 0; 1,75; 1,583056
8,798751;0;1,75, 1,583056; 0; 1,75; 1,583056
8,800344;0;1,75, 1,583056; 0; 1,75; 1,583056
8,802111;0;1,75, 1,583056; 0; 1,75; 1,583056
8,803709;0;1,75, 1,583056; 0; 1,75; 1,583056
8,805279;0;1,75, 1,583056; 0; 1,75; 1,583056
8,806786;0;1,75, 1,583056; 0; 1,75; 1,583056
8,808345;0;1,75, 1,583056; 0; 1,75; 1,583056
8,809964;0;1,75, 1,583056; 0; 1,75; 1,583056
8,811606;0;1,75, 1,583056; 0; 1,75; 1,583056
8,813129;0;1,75, 1,583056; 0; 1,75; 1,583056
8,814673;0;1,75, 1,583056; 0; 1,75; 1,583056
8,816252;0;1,75, 1,583056; 0; 1,75; 1,583056
8,817878;0;1,75, 1,583056; 0; 1,75; 1,583056
8,819465;0;1,75, 1,583056; 0; 1,75; 1,583056
8,820986;0;1,75, 1,583056; 0; 1,75; 1,583056
8,822666;0;1,75, 1,583056; 0; 1,75; 1,583056
8,82422;0;1,75, 1,583056; 0; 1,75; 1,583056
8,825935;0;1,75, 1,583056; 0; 1,75; 1,583056
8,827551;0;1,75, 1,583056; 0; 1,75; 1,583056
8,829083;0;1,75, 1,583056; 0; 1,75; 1,583056
8,830603;0;1,75, 1,583056; 0; 1,75; 1,583056
8,832057;0;1,75, 1,583056; 0; 1,75; 1,583056
8,833579;0;1,75, 1,583056; 0; 1,75; 1,583056
8,835225;0;1,75, 1,583056; 0; 1,75; 1,583056
8,836871;0;1,75, 1,583056; 0; 1,75; 1,583056
8,84186;0;1,75, 1,583056; 0; 1,75; 1,583056
8,843822;0;1,75, 1,583056; 0; 1,75; 1,583056
8,845556;0;1,75, 1,583056; 0; 1,75; 1,583056
8,84716;0;1,75, 1,583056; 0; 1,75; 1,583056
8,84877;0;1,75, 1,583056; 0; 1,75; 1,583056
8,850338;0;1,75, 1,583056; 0; 1,75; 1,583056
8,851933;0;1,75, 1,583056; 0; 1,75; 1,583056
8,853656;0;1,75, 1,583056; 0; 1,75; 1,583056
8,855201;0;1,75, 1,583056; 0; 1,75; 1,583056
8,856785;0;1,75, 1,583056; 0; 1,75; 1,583056
8,858552;0;1,75, 1,583056; 0; 1,75; 1,583056
8,860178;0;1,75, 1,583056; 0; 1,75; 1,583056
8,861923;0;1,75, 1,583056; 0; 1,75; 1,583056
8,863511;0;1,75, 1,583056; 0; 1,75; 1,583056
8,865193;0;1,75, 1,583056; 0; 1,75; 1,583056
8,866836;0;1,75, 1,583056; 0; 1,75; 1,583056
8,868412;0;1,75, 1,583056; 0; 1,75; 1,583056
8,869898;0;1,75, 1,583056; 0; 1,75; 1,583056
8,871444;0;1,75, 1,583056; 0; 1,75; 1,583056
8,872978;0;1,75, 1,583056; 0; 1,75; 1,583056
8,874695;0;1,75, 1,583056; 0; 1,75; 1,583056
8,876307;0;1,75, 1,583056; 0; 1,75; 1,583056
8,877831;0;1,75, 1,583056; 0; 1,75; 1,583056
8,879447;0;1,75, 1,583056; 0; 1,75; 1,583056
8,880949;0;1,75, 1,583056; 0; 1,75; 1,583056
8,882715;0;1,75, 1,583056; 0; 1,75; 1,583056
8,884364;0;1,75, 1,583056; 0; 1,75; 1,583056
8,885885;0;1,75, 1,583056; 0; 1,75; 1,583056
8,887472;0;1,75, 1,583056; 0; 1,75; 1,583056
8,889033;0;1,75, 1,583056; 0; 1,75; 1,583056
8,89064;0;1,75, 1,583056; 0; 1,75; 1,583056
8,892097;0;1,75, 1,583056; 0; 1,75; 1,583056
8,893622;0;1,75, 1,583056; 0; 1,75; 1,583056
8,895208;0;1,75, 1,583056; 0; 1,75; 1,583056
8,896832;0;1,75, 1,583056; 0; 1,75; 1,583056
8,898378;0;1,75, 1,583056; 0; 1,75; 1,583056
8,900004;0;1,75, 1,583056; 0; 1,75; 1,583056
8,901715;0;1,75, 1,583056; 0; 1,75; 1,583056
8,903266;0;1,75, 1,583056; 0; 1,75; 1,583056
8,90488;0;1,75, 1,583056; 0; 1,75; 1,583056
8,906518;0;1,75, 1,583056; 0; 1,75; 1,583056
8,90807;0;1,75, 1,583056; 0; 1,75; 1,583056
8,909577;0;1,75, 1,583056; 0; 1,75; 1,583056
8,911219;0;1,75, 1,583056; 0; 1,75; 1,583056
8,912816;0;1,75, 1,583056; 0; 1,75; 1,583056
8,914484;0;1,75, 1,583056; 0; 1,75; 1,583056
8,916084;0;1,75, 1,583056; 0; 1,75; 1,583056
8,917639;0;1,75, 1,583056; 0; 1,75; 1,583056
8,919242;0;1,75, 1,583056; 0; 1,75; 1,583056
8,920846;0;1,75, 1,583056; 0; 1,75; 1,583056
8,922572;0;1,75, 1,583056; 0; 1,75; 1,583056
8,924335;0;1,75, 1,583056; 0; 1,75; 1,583056
8,926023;0;1,75, 1,583056; 0; 1,75; 1,583056
8,927606;0;1,75, 1,583056; 0; 1,75; 1,583056
8,929196;0;1,75, 1,583056; 0; 1,75; 1,583056
8,930865;0;1,75, 1,583056; 0; 1,75; 1,583056
8,932376;0;1,75, 1,583056; 0; 1,75; 1,583056
8,933994;0;1,75, 1,583056; 0; 1,75; 1,583056
8,935631;0;1,75, 1,583056; 0; 1,75; 1,583056
8,937258;0;1,75, 1,583056; 0; 1,75; 1,583056
8,938974;0;1,75, 1,583056; 0; 1,75; 1,583056
8,940566;0;1,75, 1,583056; 0; 1,75; 1,583056
8,942488;0;1,75, 1,583056; 0; 1,75; 1,583056
8,944155;0;1,75, 1,583056; 0; 1,75; 1,583056
8,945738;0;1,75, 1,583056; 0; 1,75; 1,583056
8,947309;0;1,75, 1,583056; 0; 1,75; 1,583056
8,948872;0;1,75, 1,583056; 0; 1,75; 1,583056
8,953636;0;1,75, 1,583056; 0; 1,75; 1,583056
8,955328;0;1,75, 1,583056; 0; 1,75; 1,583056
8,956857;0;1,75, 1,583056; 0; 1,75; 1,583056
8,958373;0;1,75, 1,583056; 0; 1,75; 1,583056
8,959859;0;1,75, 1,583056; 0; 1,75; 1,583056
8,961424;0;1,75, 1,583056; 0; 1,75; 1,583056
8,963524;0;1,75, 1,583056; 0; 1,75; 1,583056
8,965039;0;1,75, 1,583056; 0; 1,75; 1,583056
8,966594;0;1,75, 1,583056; 0; 1,75; 1,583056
8,969526;0;1,75, 1,583056; 0; 1,75; 1,583056
8,971087;0;1,75, 1,583056; 0; 1,75; 1,583056
8,972603;0;1,75, 1,583056; 0; 1,75; 1,583056
8,974308;0;1,75, 1,583056; 0; 1,75; 1,583056
8,976132;0;1,75, 1,583056; 0; 1,75; 1,583056
8,97771;0;1,75, 1,583056; 0; 1,75; 1,583056
8,979309;0;1,75, 1,583056; 0; 1,75; 1,583056
8,981;0;1,75, 1,583056; 0; 1,75; 1,583056
8,982678;0;1,75, 1,583056; 0; 1,75; 1,583056
8,984236;0;1,75, 1,583056; 0; 1,75; 1,583056
8,985755;0;1,75, 1,583056; 0; 1,75; 1,583056
8,987267;0;1,75, 1,583056; 0; 1,75; 1,583056
8,988773;0;1,75, 1,583056; 0; 1,75; 1,583056
8,990316;0;1,75, 1,583056; 0; 1,75; 1,583056
8,99186;0;1,75, 1,583056; 0; 1,75; 1,583056
8,993434;0;1,75, 1,583056; 0; 1,75; 1,583056
8,994929;0;1,75, 1,583056; 0; 1,75; 1,583056
8,996387;0;1,75, 1,583056; 0; 1,75; 1,583056
8,997865;0;1,75, 1,583056; 0; 1,75; 1,583056
8,999429;0;1,75, 1,583056; 0; 1,75; 1,583056
9,000993;0;1,75, 1,583056; 0; 1,75; 1,583056
9,002643;0;1,75, 1,583056; 0; 1,75; 1,583056
9,004131;0;1,75, 1,583056; 0; 1,75; 1,583056
9,005743;0;1,75, 1,583056; 0; 1,75; 1,583056
9,007576;0;1,75, 1,583056; 0; 1,75; 1,583056
9,009278;0;1,75, 1,583056; 0; 1,75; 1,583056
9,010813;0;1,75, 1,583056; 0; 1,75; 1,583056
9,012358;0;1,75, 1,583056; 0; 1,75; 1,583056
9,013878;0;1,75, 1,583056; 0; 1,75; 1,583056
9,01539;0;1,75, 1,583056; 0; 1,75; 1,583056
9,016896;0;1,75, 1,583056; 0; 1,75; 1,583056
9,018374;0;1,75, 1,583056; 0; 1,75; 1,583056
9,019908;0;1,75, 1,583056; 0; 1,75; 1,583056
9,021469;0;1,75, 1,583056; 0; 1,75; 1,583056
9,023178;0;1,75, 1,583056; 0; 1,75; 1,583056
9,024745;0;1,75, 1,583056; 0; 1,75; 1,583056
9,026329;0;1,75, 1,583056; 0; 1,75; 1,583056
9,027955;0;1,75, 1,583056; 0; 1,75; 1,583056
9,029626;0;1,75, 1,583056; 0; 1,75; 1,583056
9,031211;0;1,75, 1,583056; 0; 1,75; 1,583056
9,032946;0;1,75, 1,583056; 0; 1,75; 1,583056
9,034522;0;1,75, 1,583056; 0; 1,75; 1,583056
9,03609;0;1,75, 1,583056; 0; 1,75; 1,583056
9,037671;0;1,75, 1,583056; 0; 1,75; 1,583056
9,039272;0;1,75, 1,583056; 0; 1,75; 1,583056
9,040771;0;1,75, 1,583056; 0; 1,75; 1,583056
9,042564;0;1,75, 1,583056; 0; 1,75; 1,583056
9,044176;0;1,75, 1,583056; 0; 1,75; 1,583056
9,045712;0;1,75, 1,583056; 0; 1,75; 1,583056
9,047205;0;1,75, 1,583056; 0; 1,75; 1,583056
9,048677;0;1,75, 1,583056; 0; 1,75; 1,583056
9,050212;0;1,75, 1,583056; 0; 1,75; 1,583056
9,051837;0;1,75, 1,583056; 0; 1,75; 1,583056
9,053541;0;1,75, 1,583056; 0; 1,75; 1,583056
9,055081;0;1,75, 1,583056; 0; 1,75; 1,583056
9,056642;0;1,75, 1,583056; 0; 1,75; 1,583056
9,058187;0;1,75, 1,583056; 0; 1,75; 1,583056
9,059933;0;1,75, 1,583056; 0; 1,75; 1,583056
9,064718;0;1,75, 1,583056; 0; 1,75; 1,583056
9,066564;0;1,75, 1,583056; 0; 1,75; 1,583056
9,068155;0;1,75, 1,583056; 0; 1,75; 1,583056
9,069709;0;1,75, 1,583056; 0; 1,75; 1,583056
9,071277;0;1,75, 1,583056; 0; 1,75; 1,583056
9,072846;0;1,75, 1,583056; 0; 1,75; 1,583056
9,074695;0;1,75, 1,583056; 0; 1,75; 1,583056
9,076349;0;1,75, 1,583056; 0; 1,75; 1,583056
9,078008;0;1,75, 1,583056; 0; 1,75; 1,583056
9,079596;0;1,75, 1,583056; 0; 1,75; 1,583056
9,081142;0;1,75, 1,583056; 0; 1,75; 1,583056
9,082939;0;1,75, 1,583056; 0; 1,75; 1,583056
9,084573;0;1,75, 1,583056; 0; 1,75; 1,583056
9,086154;0;1,75, 1,583056; 0; 1,75; 1,583056
9,087691;0;1,75, 1,583056; 0; 1,75; 1,583056
9,089256;0;1,75, 1,583056; 0; 1,75; 1,583056
9,090784;0;1,75, 1,583056; 0; 1,75; 1,583056
9,092323;0;1,75, 1,583056; 0; 1,75; 1,583056
9,093822;0;1,75, 1,583056; 0; 1,75; 1,583056
9,095291;0;1,75, 1,583056; 0; 1,75; 1,583056
9,096789;0;1,75, 1,583056; 0; 1,75; 1,583056
9,098331;0;1,75, 1,583056; 0; 1,75; 1,583056
9,099897;0;1,75, 1,583056; 0; 1,75; 1,583056
9,101457;0;1,75, 1,583056; 0; 1,75; 1,583056
9,103243;0;1,75, 1,583056; 0; 1,75; 1,583056
9,104859;0;1,75, 1,583056; 0; 1,75; 1,583056
9,106435;0;1,75, 1,583056; 0; 1,75; 1,583056
9,108007;0;1,75, 1,583056; 0; 1,75; 1,583056
9,109521;0;1,75, 1,583056; 0; 1,75; 1,583056
9,111109;0;1,75, 1,583056; 0; 1,75; 1,583056
9,112597;0;1,75, 1,583056; 0; 1,75; 1,583056
9,114141;0;1,75, 1,583056; 0; 1,75; 1,583056
9,115835;0;1,75, 1,583056; 0; 1,75; 1,583056
9,117383;0;1,75, 1,583056; 0; 1,75; 1,583056
9,119038;0;1,75, 1,583056; 0; 1,75; 1,583056
9,120669;0;1,75, 1,583056; 0; 1,75; 1,583056
9,122495;0;1,75, 1,583056; 0; 1,75; 1,583056
9,124086;0;1,75, 1,583056; 0; 1,75; 1,583056
9,12577;0;1,75, 1,583056; 0; 1,75; 1,583056
9,127355;0;1,75, 1,583056; 0; 1,75; 1,583056
9,128983;0;1,75, 1,583056; 0; 1,75; 1,583056
9,130536;0;1,75, 1,583056; 0; 1,75; 1,583056
9,132118;0;1,75, 1,583056; 0; 1,75; 1,583056
9,133691;0;1,75, 1,583056; 0; 1,75; 1,583056
9,135203;0;1,75, 1,583056; 0; 1,75; 1,583056
9,136688;0;1,75, 1,583056; 0; 1,75; 1,583056
9,138199;0;1,75, 1,583056; 0; 1,75; 1,583056
9,139738;0;1,75, 1,583056; 0; 1,75; 1,583056
9,141203;0;1,75, 1,583056; 0; 1,75; 1,583056
9,142873;0;1,75, 1,583056; 0; 1,75; 1,583056
9,144471;0;1,75, 1,583056; 0; 1,75; 1,583056
9,145947;0;1,75, 1,583056; 0; 1,75; 1,583056
9,147494;0;1,75, 1,583056; 0; 1,75; 1,583056
9,149105;0;1,75, 1,583056; 0; 1,75; 1,583056
9,15071;0;1,75, 1,583056; 0; 1,75; 1,583056
9,152376;0;1,75, 1,583056; 0; 1,75; 1,583056
9,153966;0;1,75, 1,583056; 0; 1,75; 1,583056
9,15554;0;1,75, 1,583056; 0; 1,75; 1,583056
9,157101;0;1,75, 1,583056; 0; 1,75; 1,583056
9,158622;0;1,75, 1,583056; 0; 1,75; 1,583056
9,160184;0;1,75, 1,583056; 0; 1,75; 1,583056
9,162033;0;1,75, 1,583056; 0; 1,75; 1,583056
9,163679;0;1,75, 1,583056; 0; 1,75; 1,583056
9,165293;0;1,75, 1,583056; 0; 1,75; 1,583056
9,166828;0;1,75, 1,583056; 0; 1,75; 1,583056
9,169911;0;1,75, 1,583056; 0; 1,75; 1,583056
9,171468;0;1,75, 1,583056; 0; 1,75; 1,583056
9,176431;0;1,75, 1,583056; 0; 1,75; 1,583056
9,178279;0;1,75, 1,583056; 0; 1,75; 1,583056
9,179983;0;1,75, 1,583056; 0; 1,75; 1,583056
9,1816;0;1,75, 1,583056; 0; 1,75; 1,583056
9,183452;0;1,75, 1,583056; 0; 1,75; 1,583056
9,185002;0;1,75, 1,583056; 0; 1,75; 1,583056
9,1866;0;1,75, 1,583056; 0; 1,75; 1,583056
9,188143;0;1,75, 1,583056; 0; 1,75; 1,583056
9,189735;0;1,75, 1,583056; 0; 1,75; 1,583056
9,191485;0;1,75, 1,583056; 0; 1,75; 1,583056
9,19322;0;1,75, 1,583056; 0; 1,75; 1,583056
9,194858;0;1,75, 1,583056; 0; 1,75; 1,583056
9,196449;0;1,75, 1,583056; 0; 1,75; 1,583056
9,198048;0;1,75, 1,583056; 0; 1,75; 1,583056
9,199713;0;1,75, 1,583056; 0; 1,75; 1,583056
9,208078;0;1,75, 1,583056; 0; 1,75; 1,583056
9,209772;0;1,75, 1,583056; 0; 1,75; 1,583056
9,211279;0;1,75, 1,583056; 0; 1,75; 1,583056
9,212899;0;1,75, 1,583056; 0; 1,75; 1,583056
9,214605;0;1,75, 1,583056; 0; 1,75; 1,583056
9,216218;0;1,75, 1,583056; 0; 1,75; 1,583056
9,217756;0;1,75, 1,583056; 0; 1,75; 1,583056
9,219336;0;1,75, 1,583056; 0; 1,75; 1,583056
9,220975;0;1,75, 1,583056; 0; 1,75; 1,583056
9,222785;0;1,75, 1,583056; 0; 1,75; 1,583056
9,224336;0;1,75, 1,583056; 0; 1,75; 1,583056
9,225838;0;1,75, 1,583056; 0; 1,75; 1,583056
9,227414;0;1,75, 1,583056; 0; 1,75; 1,583056
9,229115;0;1,75, 1,583056; 0; 1,75; 1,583056
9,230659;0;1,75, 1,583056; 0; 1,75; 1,583056
9,232242;0;1,75, 1,583056; 0; 1,75; 1,583056
9,233873;0;1,75, 1,583056; 0; 1,75; 1,583056
9,235415;0;1,75, 1,583056; 0; 1,75; 1,583056
9,236987;0;1,75, 1,583056; 0; 1,75; 1,583056
9,238508;0;1,75, 1,583056; 0; 1,75; 1,583056
9,240083;0;1,75, 1,583056; 0; 1,75; 1,583056
9,242086;0;1,75, 1,583056; 0; 1,75; 1,583056
9,243766;0;1,75, 1,583056; 0; 1,75; 1,583056
9,245428;0;1,75, 1,583056; 0; 1,75; 1,583056
9,247108;0;1,75, 1,583056; 0; 1,75; 1,583056
9,248731;0;1,75, 1,583056; 0; 1,75; 1,583056
9,25023;0;1,75, 1,583056; 0; 1,75; 1,583056
9,251837;0;1,75, 1,583056; 0; 1,75; 1,583056
9,253444;0;1,75, 1,583056; 0; 1,75; 1,583056
9,255004;0;1,75, 1,583056; 0; 1,75; 1,583056
9,2566;0;1,75, 1,583056; 0; 1,75; 1,583056
9,258459;0;1,75, 1,583056; 0; 1,75; 1,583056
9,259953;0;1,75, 1,583056; 0; 1,75; 1,583056
9,261497;0;1,75, 1,583056; 0; 1,75; 1,583056
9,263429;0;1,75, 1,583056; 0; 1,75; 1,583056
9,265135;0;1,75, 1,583056; 0; 1,75; 1,583056
9,266722;0;1,75, 1,583056; 0; 1,75; 1,583056
9,268254;0;1,75, 1,583056; 0; 1,75; 1,583056
9,269795;0;1,75, 1,583056; 0; 1,75; 1,583056
9,271459;0;1,75, 1,583056; 0; 1,75; 1,583056
9,273148;0;1,75, 1,583056; 0; 1,75; 1,583056
9,274928;0;1,75, 1,583056; 0; 1,75; 1,583056
9,276552;0;1,75, 1,583056; 0; 1,75; 1,583056
9,278233;0;1,75, 1,583056; 0; 1,75; 1,583056
9,279873;0;1,75, 1,583056; 0; 1,75; 1,583056
9,281446;0;1,75, 1,583056; 0; 1,75; 1,583056
9,283239;0;1,75, 1,583056; 0; 1,75; 1,583056
9,284871;0;1,75, 1,583056; 0; 1,75; 1,583056
9,286568;0;1,75, 1,583056; 0; 1,75; 1,583056
9,288155;0;1,75, 1,583056; 0; 1,75; 1,583056
9,289919;0;1,75, 1,583056; 0; 1,75; 1,583056
9,29172;0;1,75, 1,583056; 0; 1,75; 1,583056
9,293344;0;1,75, 1,583056; 0; 1,75; 1,583056
9,298143;0;1,75, 1,583056; 0; 1,75; 1,583056
9,299886;0;1,75, 1,583056; 0; 1,75; 1,583056
9,301566;0;1,75, 1,583056; 0; 1,75; 1,583056
9,303214;0;1,75, 1,583056; 0; 1,75; 1,583056
9,304742;0;1,75, 1,583056; 0; 1,75; 1,583056
9,306238;0;1,75, 1,583056; 0; 1,75; 1,583056
9,307802;0;1,75, 1,583056; 0; 1,75; 1,583056
9,30946;0;1,75, 1,583056; 0; 1,75; 1,583056
9,310922;0;1,75, 1,583056; 0; 1,75; 1,583056
