Zeit;Kopf.x;Kopf.y, Kopf.z; Real.x; Real.y; Real.z
4,451357;0;1,75, 0; 0; 1,75; 0
4,452919;0;1,75, 0; 0; 1,75; 0
4,454622;0;1,75, 0; 0; 1,75; 0
4,456149;0;1,75, 0; 0; 1,75; 0
4,457754;0;1,75, 0; 0; 1,75; 0
4,459549;0;1,75, 0; 0; 1,75; 0
4,46132;0;1,75, 0; 0; 1,75; 0
4,463079;0;1,75, 0; 0; 1,75; 0
4,464655;0;1,75, 0; 0; 1,75; 0
4,466593;0;1,75, 0; 0; 1,75; 0
4,468141;0;1,75, 0; 0; 1,75; 0
4,469721;0;1,75, 0; 0; 1,75; 0
4,471253;0;1,75, 0; 0; 1,75; 0
4,473135;0;1,75, 0; 0; 1,75; 0
4,474883;0;1,75, 0; 0; 1,75; 0
4,476462;0;1,75, 0; 0; 1,75; 0
4,477936;0;1,75, 0; 0; 1,75; 0
4,479457;0;1,75, 0; 0; 1,75; 0
4,480898;0;1,75, 0; 0; 1,75; 0
4,48253;0;1,75, 0; 0; 1,75; 0
4,484147;0;1,75, 0; 0; 1,75; 0
4,485672;0;1,75, 0; 0; 1,75; 0
4,487262;0;1,75, 0; 0; 1,75; 0
4,488822;0;1,75, 0; 0; 1,75; 0
4,490595;0;1,75, 0; 0; 1,75; 0
4,492351;0;1,75, 0; 0; 1,75; 0
4,493975;0;1,75, 0; 0; 1,75; 0
4,495588;0;1,75, 0; 0; 1,75; 0
4,497212;0;1,75, 0; 0; 1,75; 0
4,498763;0;1,75, 0; 0; 1,75; 0
4,500285;0;1,75, 0; 0; 1,75; 0
4,502036;0;1,75, 0; 0; 1,75; 0
4,503745;0;1,75, 0; 0; 1,75; 0
4,50538;0;1,75, 0; 0; 1,75; 0
4,506882;0;1,75, 0; 0; 1,75; 0
4,508453;0;1,75, 0; 0; 1,75; 0
4,509958;0;1,75, 0; 0; 1,75; 0
4,511476;0;1,75, 0; 0; 1,75; 0
4,512979;0;1,75, 0; 0; 1,75; 0
4,514482;0;1,75, 0; 0; 1,75; 0
4,516007;0;1,75, 0; 0; 1,75; 0
4,517505;0;1,75, 0; 0; 1,75; 0
4,519034;0;1,75, 0; 0; 1,75; 0
4,520487;0;1,75, 0; 0; 1,75; 0
4,522162;0;1,75, 0; 0; 1,75; 0
4,523772;0;1,75, 0; 0; 1,75; 0
4,525284;0;1,75, 0; 0; 1,75; 0
4,526761;0;1,75, 0; 0; 1,75; 0
4,528265;0;1,75, 0; 0; 1,75; 0
4,529762;0;1,75, 0; 0; 1,75; 0
4,531249;0;1,75, 0; 0; 1,75; 0
4,532738;0;1,75, 0; 0; 1,75; 0
4,534343;0;1,75, 0; 0; 1,75; 0
4,536036;0;1,75, 0; 0; 1,75; 0
4,537609;0;1,75, 0; 0; 1,75; 0
4,53919;0;1,75, 0; 0; 1,75; 0
4,540693;0;1,75, 0; 0; 1,75; 0
4,54231;0;1,75, 0; 0; 1,75; 0
4,546075;0;1,75, 0; 0; 1,75; 0
4,547822;0;1,75, 0; 0; 1,75; 0
4,549462;0;1,75, 0; 0; 1,75; 0
4,550931;0;1,75, 0; 0; 1,75; 0
4,552424;0;1,75, 0; 0; 1,75; 0
4,553972;0;1,75, 0; 0; 1,75; 0
4,555619;0;1,75, 0; 0; 1,75; 0
4,557072;0;1,75, 0; 0; 1,75; 0
4,558851;0;1,75, 0; 0; 1,75; 0
4,560545;0;1,75, 0; 0; 1,75; 0
4,562266;0;1,75, 0; 0; 1,75; 0
4,563796;0;1,75, 0; 0; 1,75; 0
4,565364;0;1,75, 0; 0; 1,75; 0
4,566949;0;1,75, 0; 0; 1,75; 0
4,568445;0;1,75, 0; 0; 1,75; 0
4,569932;0;1,75, 0; 0; 1,75; 0
4,571447;0;1,75, 0; 0; 1,75; 0
4,572936;0;1,75, 0; 0; 1,75; 0
4,574482;0;1,75, 0; 0; 1,75; 0
4,576444;0;1,75, 0; 0; 1,75; 0
4,578012;0;1,75, 0; 0; 1,75; 0
4,579551;0;1,75, 0; 0; 1,75; 0
4,581036;0;1,75, 0; 0; 1,75; 0
4,582682;0;1,75, 0; 0; 1,75; 0
4,584349;0;1,75, 0; 0; 1,75; 0
4,5858;0;1,75, 0; 0; 1,75; 0
4,58734;0;1,75, 0; 0; 1,75; 0
4,589031;0;1,75, 0; 0; 1,75; 0
4,590715;0;1,75, 0; 0; 1,75; 0
4,592398;0;1,75, 0; 0; 1,75; 0
4,593948;0;1,75, 0; 0; 1,75; 0
4,595496;0;1,75, 0; 0; 1,75; 0
4,596963;0;1,75, 0; 0; 1,75; 0
4,598513;0;1,75, 0; 0; 1,75; 0
4,6002;0;1,75, 0; 0; 1,75; 0
4,602076;0;1,75, 0; 0; 1,75; 0
4,603572;0;1,75, 0; 0; 1,75; 0
4,605085;0;1,75, 0; 0; 1,75; 0
4,606678;0;1,75, 0; 0; 1,75; 0
4,608316;0;1,75, 0; 0; 1,75; 0
4,610027;0;1,75, 0; 0; 1,75; 0
4,611689;0;1,75, 0; 0; 1,75; 0
4,613195;0;1,75, 0; 0; 1,75; 0
4,614654;0;1,75, 0; 0; 1,75; 0
4,616168;0;1,75, 0; 0; 1,75; 0
4,617692;0;1,75, 0; 0; 1,75; 0
4,619215;0;1,75, 0; 0; 1,75; 0
4,620706;0;1,75, 0; 0; 1,75; 0
4,622367;0;1,75, 0; 0; 1,75; 0
4,623962;0;1,75, 0; 0; 1,75; 0
4,625454;0;1,75, 0; 0; 1,75; 0
4,626935;0;1,75, 0; 0; 1,75; 0
4,62853;0;1,75, 0; 0; 1,75; 0
4,629999;0;1,75, 0; 0; 1,75; 0
4,633368;0;1,75, 0; 0; 1,75; 0
4,634841;0;1,75, 0; 0; 1,75; 0
4,636297;0;1,75, 0; 0; 1,75; 0
4,637752;0;1,75, 0; 0; 1,75; 0
4,639266;0;1,75, 0; 0; 1,75; 0
4,640821;0;1,75, 0; 0; 1,75; 0
4,64245;0;1,75, 0; 0; 1,75; 0
4,64397;0;1,75, 0; 0; 1,75; 0
4,645507;0;1,75, 0; 0; 1,75; 0
4,647186;0;1,75, 0; 0; 1,75; 0
4,651105;0;1,75, 0; 0; 1,75; 0
4,652691;0;1,75, 0; 0; 1,75; 0
4,654177;0;1,75, 0; 0; 1,75; 0
4,655764;0;1,75, 0; 0; 1,75; 0
4,657242;0;1,75, 0; 0; 1,75; 0
4,658921;0;1,75, 0; 0; 1,75; 0
4,660571;0;1,75, 0; 0; 1,75; 0
4,662251;0;1,75, 0; 0; 1,75; 0
4,663731;0;1,75, 0; 0; 1,75; 0
4,665266;0;1,75, 0; 0; 1,75; 0
4,667156;0;1,75, 0; 0; 1,75; 0
4,668711;0;1,75, 0; 0; 1,75; 0
4,670273;0;1,75, 0; 0; 1,75; 0
4,67179;0;1,75, 0; 0; 1,75; 0
4,6733;0;1,75, 0; 0; 1,75; 0
4,674827;0;1,75, 0; 0; 1,75; 0
4,676482;0;1,75, 0; 0; 1,75; 0
4,677998;0;1,75, 0; 0; 1,75; 0
4,679558;0;1,75, 0; 0; 1,75; 0
4,68109;0;1,75, 0; 0; 1,75; 0
4,682803;0;1,75, 0; 0; 1,75; 0
4,684432;0;1,75, 0; 0; 1,75; 0
4,685925;0;1,75, 0; 0; 1,75; 0
4,687451;0;1,75, 0; 0; 1,75; 0
4,689437;0;1,75, 0; 0; 1,75; 0
4,691175;0;1,75, 0; 0; 1,75; 0
4,692619;0;1,75, 0; 0; 1,75; 0
4,694116;0;1,75, 0; 0; 1,75; 0
4,695686;0;1,75, 0; 0; 1,75; 0
4,697266;0;1,75, 0; 0; 1,75; 0
4,698898;0;1,75, 0; 0; 1,75; 0
4,700458;0;1,75, 0; 0; 1,75; 0
4,702201;0;1,75, 0; 0; 1,75; 0
4,703696;0;1,75, 0; 0; 1,75; 0
4,705195;0;1,75, 0; 0; 1,75; 0
4,706691;0;1,75, 0; 0; 1,75; 0
4,708184;0;1,75, 0; 0; 1,75; 0
4,709653;0;1,75, 0; 0; 1,75; 0
4,711149;0;1,75, 0; 0; 1,75; 0
4,71266;0;1,75, 0; 0; 1,75; 0
4,714148;0;1,75, 0; 0; 1,75; 0
4,715702;0;1,75, 0; 0; 1,75; 0
4,71739;0;1,75, 0; 0; 1,75; 0
4,718947;0;1,75, 0; 0; 1,75; 0
4,72054;0;1,75, 0; 0; 1,75; 0
4,722222;0;1,75, 0; 0; 1,75; 0
4,723744;0;1,75, 0; 0; 1,75; 0
4,72554;0;1,75, 0; 0; 1,75; 0
4,727234;0;1,75, 0; 0; 1,75; 0
4,728901;0;1,75, 0; 0; 1,75; 0
4,730489;0;1,75, 0; 0; 1,75; 0
4,732116;0;1,75, 0; 0; 1,75; 0
4,733761;0;1,75, 0; 0; 1,75; 0
4,735293;0;1,75, 0; 0; 1,75; 0
4,736804;0;1,75, 0; 0; 1,75; 0
4,738338;0;1,75, 0; 0; 1,75; 0
4,739902;0;1,75, 0; 0; 1,75; 0
4,741383;0;1,75, 0; 0; 1,75; 0
4,743027;0;1,75, 0; 0; 1,75; 0
4,744545;0;1,75, 0; 0; 1,75; 0
4,74605;0;1,75, 0; 0; 1,75; 0
4,747485;0;1,75, 0; 0; 1,75; 0
4,748997;0;1,75, 0; 0; 1,75; 0
4,750463;0;1,75, 0; 0; 1,75; 0
4,751981;0;1,75, 0; 0; 1,75; 0
4,755756;0;1,75, 0; 0; 1,75; 0
4,757346;0;1,75, 0; 0; 1,75; 0
4,758802;0;1,75, 0; 0; 1,75; 0
4,760386;0;1,75, 0; 0; 1,75; 0
4,762092;0;1,75, 0; 0; 1,75; 0
4,763658;0;1,75, 0; 0; 1,75; 0
4,765222;0;1,75, 0; 0; 1,75; 0
4,76686;0;1,75, 0; 0; 1,75; 0
4,76833;0;1,75, 0; 0; 1,75; 0
4,769823;0;1,75, 0; 0; 1,75; 0
4,771344;0;1,75, 0; 0; 1,75; 0
4,772882;0;1,75, 0; 0; 1,75; 0
4,774354;0;1,75, 0; 0; 1,75; 0
4,775944;0;1,75, 0; 0; 1,75; 0
4,777575;0;1,75, 0; 0; 1,75; 0
4,779136;0;1,75, 0; 0; 1,75; 0
4,780767;0;1,75, 0; 0; 1,75; 0
4,78427;0;1,75, 0; 0; 1,75; 0
4,785829;0;1,75, 0; 0; 1,75; 0
4,787325;0;1,75, 0; 0; 1,75; 0
4,788826;0;1,75, 0; 0; 1,75; 0
4,790372;0;1,75, 0; 0; 1,75; 0
4,792247;0;1,75, 0; 0; 1,75; 0
4,79393;0;1,75, 0; 0; 1,75; 0
4,795437;0;1,75, 0; 0; 1,75; 0
4,796927;0;1,75, 0; 0; 1,75; 0
4,798502;0;1,75, 0; 0; 1,75; 0
4,800219;0;1,75, 0; 0; 1,75; 0
4,802037;0;1,75, 0; 0; 1,75; 0
4,803584;0;1,75, 0; 0; 1,75; 0
4,805081;0;1,75, 0; 0; 1,75; 0
4,80666;0;1,75, 0; 0; 1,75; 0
4,808168;0;1,75, 0; 0; 1,75; 0
4,809727;0;1,75, 0; 0; 1,75; 0
4,811214;0;1,75, 0; 0; 1,75; 0
4,812705;0;1,75, 0; 0; 1,75; 0
4,814212;0;1,75, 0; 0; 1,75; 0
4,815724;0;1,75, 0; 0; 1,75; 0
4,817233;0;1,75, 0; 0; 1,75; 0
4,818771;0;1,75, 0; 0; 1,75; 0
4,820243;0;1,75, 0; 0; 1,75; 0
4,821989;0;1,75, 0; 0; 1,75; 0
4,823629;0;1,75, 0; 0; 1,75; 0
4,825365;0;1,75, 0; 0; 1,75; 0
4,826971;0;1,75, 0; 0; 1,75; 0
4,828476;0;1,75, 0; 0; 1,75; 0
4,829919;0;1,75, 0; 0; 1,75; 0
4,831344;0;1,75, 0; 0; 1,75; 0
4,832925;0;1,75, 0; 0; 1,75; 0
4,834488;0;1,75, 0; 0; 1,75; 0
4,835954;0;1,75, 0; 0; 1,75; 0
4,837471;0;1,75, 0; 0; 1,75; 0
4,83901;0;1,75, 0; 0; 1,75; 0
4,840443;0;1,75, 0; 0; 1,75; 0
4,842322;0;1,75, 0; 0; 1,75; 0
4,843921;0;1,75, 0; 0; 1,75; 0
4,845434;0;1,75, 0; 0; 1,75; 0
4,846926;0;1,75, 0; 0; 1,75; 0
4,848501;0;1,75, 0; 0; 1,75; 0
4,850026;0;1,75, 0; 0; 1,75; 0
4,85165;0;1,75, 0; 0; 1,75; 0
4,853135;0;1,75, 0; 0; 1,75; 0
4,854706;0;1,75, 0; 0; 1,75; 0
4,856316;0;1,75, 0; 0; 1,75; 0
4,860146;0;1,75, 0; 0; 1,75; 0
4,862016;0;1,75, 0; 0; 1,75; 0
4,863501;0;1,75, 0; 0; 1,75; 0
4,865044;0;1,75, 0; 0; 1,75; 0
4,866548;0;1,75, 0; 0; 1,75; 0
4,868325;0;1,75, 0; 0; 1,75; 0
4,869929;0;1,75, 0; 0; 1,75; 0
4,871384;0;1,75, 0; 0; 1,75; 0
4,872931;0;1,75, 0; 0; 1,75; 0
4,874424;0;1,75, 0; 0; 1,75; 0
4,875968;0;1,75, 0; 0; 1,75; 0
4,877469;0;1,75, 0; 0; 1,75; 0
4,879037;0;1,75, 0; 0; 1,75; 0
4,880716;0;1,75, 0; 0; 1,75; 0
4,882393;0;1,75, 0; 0; 1,75; 0
4,883931;0;1,75, 0; 0; 1,75; 0
4,885459;0;1,75, 0; 0; 1,75; 0
4,887094;0;1,75, 0; 0; 1,75; 0
4,888849;0;1,75, 0; 0; 1,75; 0
4,890619;0;1,75, 0; 0; 1,75; 0
4,892203;0;1,75, 0; 0; 1,75; 0
4,893761;0;1,75, 0; 0; 1,75; 0
4,895306;0;1,75, 0; 0; 1,75; 0
4,896763;0;1,75, 0; 0; 1,75; 0
4,898298;0;1,75, 0; 0; 1,75; 0
4,899808;0;1,75, 0; 0; 1,75; 0
4,901281;0;1,75, 0; 0; 1,75; 0
4,902859;0;1,75, 0; 0; 1,75; 0
4,904375;0;1,75, 0; 0; 1,75; 0
4,906003;0;1,75, 0; 0; 1,75; 0
4,907574;0;1,75, 0; 0; 1,75; 0
4,909099;0;1,75, 0; 0; 1,75; 0
4,910578;0;1,75, 0; 0; 1,75; 0
4,91207;0;1,75, 0; 0; 1,75; 0
4,913544;0;1,75, 0; 0; 1,75; 0
4,915089;0;1,75, 0; 0; 1,75; 0
4,916592;0;1,75, 0; 0; 1,75; 0
4,918068;0;1,75, 0; 0; 1,75; 0
4,919674;0;1,75, 0; 0; 1,75; 0
4,921376;0;1,75, 0; 0; 1,75; 0
4,923182;0;1,75, 0; 0; 1,75; 0
4,924679;0;1,75, 0; 0; 1,75; 0
4,92612;0;1,75, 0; 0; 1,75; 0
4,927563;0;1,75, 0; 0; 1,75; 0
4,92906;0;1,75, 0; 0; 1,75; 0
4,930584;0;1,75, 0; 0; 1,75; 0
4,932159;0;1,75, 0; 0; 1,75; 0
4,935555;0;1,75, 0; 0; 1,75; 0
4,937032;0;1,75, 0; 0; 1,75; 0
4,938501;0;1,75, 0; 0; 1,75; 0
4,940123;0;1,75, 0; 0; 1,75; 0
4,941984;0;1,75, 0; 0; 1,75; 0
4,943584;0;1,75, 0; 0; 1,75; 0
4,945288;0;1,75, 0; 0; 1,75; 0
4,946876;0;1,75, 0; 0; 1,75; 0
4,948387;0;1,75, 0; 0; 1,75; 0
4,949898;0;1,75, 0; 0; 1,75; 0
4,951408;0;1,75, 0; 0; 1,75; 0
4,952952;0;1,75, 0; 0; 1,75; 0
4,954453;0;1,75, 0; 0; 1,75; 0
4,956025;0;1,75, 0; 0; 1,75; 0
4,957798;0;1,75, 0; 0; 1,75; 0
4,959321;0;1,75, 0; 0; 1,75; 0
4,960789;0;1,75, 0; 0; 1,75; 0
4,962416;0;1,75, 0; 0; 1,75; 0
4,966119;0;1,75, 0; 0; 1,75; 0
4,967669;0;1,75, 0; 0; 1,75; 0
4,969167;0;1,75, 0; 0; 1,75; 0
4,970769;0;1,75, 0; 0; 1,75; 0
4,972517;0;1,75, 0; 0; 1,75; 0
4,974023;0;1,75, 0; 0; 1,75; 0
4,975509;0;1,75, 0; 0; 1,75; 0
4,976974;0;1,75, 0; 0; 1,75; 0
4,978387;0;1,75, 0; 0; 1,75; 0
4,979895;0;1,75, 0; 0; 1,75; 0
4,981362;0;1,75, 0; 0; 1,75; 0
4,983009;0;1,75, 0; 0; 1,75; 0
4,984519;0;1,75, 0; 0; 1,75; 0
4,986142;0;1,75, 0; 0; 1,75; 0
4,987702;0;1,75, 0; 0; 1,75; 0
4,989265;0;1,75, 0; 0; 1,75; 0
4,99086;0;1,75, 0; 0; 1,75; 0
4,992355;0;1,75, 0; 0; 1,75; 0
4,993943;0;1,75, 0; 0; 1,75; 0
4,995435;0;1,75, 0; 0; 1,75; 0
4,996944;0;1,75, 0; 0; 1,75; 0
4,998475;0;1,75, 0; 0; 1,75; 0
5,000031;0;1,75, 0; 0; 1,75; 0
5,00176;0;1,75, 0; 0; 1,75; 0
5,003317;0;1,75, 0; 0; 1,75; 0
5,004772;0;1,75, 0; 0; 1,75; 0
5,006403;0;1,75, 0; 0; 1,75; 0
5,008019;0;1,75, 0; 0; 1,75; 0
5,00954;0;1,75, 0; 0; 1,75; 0
5,011081;0;1,75, 0; 0; 1,75; 0
5,01272;0;1,75, 0; 0; 1,75; 0
5,014248;0;1,75, 0; 0; 1,75; 0
5,015769;0;1,75, 0; 0; 1,75; 0
5,017268;0;1,75, 0; 0; 1,75; 0
5,018801;0;1,75, 0; 0; 1,75; 0
5,020257;0;1,75, 0; 0; 1,75; 0
5,021943;0;1,75, 0; 0; 1,75; 0
5,02369;0;1,75, 0; 0; 1,75; 0
5,025268;0;1,75, 0; 0; 1,75; 0
5,026794;0;1,75, 0; 0; 1,75; 0
5,02832;0;1,75, 0; 0; 1,75; 0
5,02992;0;1,75, 0; 0; 1,75; 0
5,031611;0;1,75, 0; 0; 1,75; 0
5,033213;0;1,75, 0; 0; 1,75; 0
5,034682;0;1,75, 0; 0; 1,75; 0
5,036195;0;1,75, 0; 0; 1,75; 0
5,037712;0;1,75, 0; 0; 1,75; 0
5,0392;0;1,75, 0; 0; 1,75; 0
5,040622;0;1,75, 0; 0; 1,75; 0
5,042251;0;1,75, 0; 0; 1,75; 0
5,043868;0;1,75, 0; 0; 1,75; 0
5,045455;0;1,75, 0; 0; 1,75; 0
5,047006;0;1,75, 0; 0; 1,75; 0
5,048571;0;1,75, 0; 0; 1,75; 0
5,050209;0;1,75, 0; 0; 1,75; 0
5,05185;0;1,75, 0; 0; 1,75; 0
5,05329;0;1,75, 0; 0; 1,75; 0
5,054775;0;1,75, 0; 0; 1,75; 0
5,056278;0;1,75, 0; 0; 1,75; 0
5,057845;0;1,75, 0; 0; 1,75; 0
5,059732;0;1,75, 0; 0; 1,75; 0
5,061242;0;1,75, 0; 0; 1,75; 0
5,062873;0;1,75, 0; 0; 1,75; 0
5,064419;0;1,75, 0; 0; 1,75; 0
5,066061;0;1,75, 0; 0; 1,75; 0
5,069774;0;1,75, 0; 0; 1,75; 0
5,071865;0;1,75, 0; 0; 1,75; 0
5,073363;0;1,75, 0; 0; 1,75; 0
5,074893;0;1,75, 0; 0; 1,75; 0
5,076375;0;1,75, 0; 0; 1,75; 0
5,077913;0;1,75, 0; 0; 1,75; 0
5,079596;0;1,75, 0; 0; 1,75; 0
5,081138;0;1,75, 0; 0; 1,75; 0
5,082887;0;1,75, 0; 0; 1,75; 0
5,084299;0;1,75, 0; 0; 1,75; 0
5,087523;0;1,75, 0; 0; 1,75; 0
5,089267;0;1,75, 0; 0; 1,75; 0
5,091094;0;1,75, 0; 0; 1,75; 0
5,092671;0;1,75, 0; 0; 1,75; 0
5,094259;0;1,75, 0; 0; 1,75; 0
5,095911;0;1,75, 0; 0; 1,75; 0
5,097443;0;1,75, 0; 0; 1,75; 0
5,098965;0;1,75, 0; 0; 1,75; 0
5,100422;0;1,75, 0; 0; 1,75; 0
5,102107;0;1,75, 0; 0; 1,75; 0
5,103704;0;1,75, 0; 0; 1,75; 0
5,10537;0;1,75, 0; 0; 1,75; 0
5,106931;0;1,75, 0; 0; 1,75; 0
5,108583;0;1,75, 0; 0; 1,75; 0
5,110143;0;1,75, 0; 0; 1,75; 0
5,111558;0;1,75, 0; 0; 1,75; 0
5,113168;0;1,75, 0; 0; 1,75; 0
5,114888;0;1,75, 0; 0; 1,75; 0
5,116498;0;1,75, 0; 0; 1,75; 0
5,118139;0;1,75, 0; 0; 1,75; 0
5,11977;0;1,75, 0; 0; 1,75; 0
5,12129;0;1,75, 0; 0; 1,75; 0
5,12302;0;1,75, 0; 0; 1,75; 0
5,124643;0;1,75, 0; 0; 1,75; 0
5,126112;0;1,75, 0; 0; 1,75; 0
5,127643;0;1,75, 0; 0; 1,75; 0
5,129096;0;1,75, 0; 0; 1,75; 0
5,130524;0;1,75, 0; 0; 1,75; 0
5,132009;0;1,75, 0; 0; 1,75; 0
5,133586;0;1,75, 0; 0; 1,75; 0
5,135191;0;1,75, 0; 0; 1,75; 0
5,136736;0;1,75, 0; 0; 1,75; 0
5,138422;0;1,75, 0; 0; 1,75; 0
5,139991;0;1,75, 0; 0; 1,75; 0
5,141527;0;1,75, 0; 0; 1,75; 0
5,143245;0;1,75, 0; 0; 1,75; 0
5,144895;0;1,75, 0; 0; 1,75; 0
5,146479;0;1,75, 0; 0; 1,75; 0
5,148122;0;1,75, 0; 0; 1,75; 0
5,149666;0;1,75, 0; 0; 1,75; 0
5,151119;0;1,75, 0; 0; 1,75; 0
5,152601;0;1,75, 0; 0; 1,75; 0
5,154076;0;1,75, 0; 0; 1,75; 0
5,15549;0;1,75, 0; 0; 1,75; 0
5,15701;0;1,75, 0; 0; 1,75; 0
5,158589;0;1,75, 0; 0; 1,75; 0
5,160233;0;1,75, 0; 0; 1,75; 0
5,162014;0;1,75, 0; 0; 1,75; 0
5,163731;0;1,75, 0; 0; 1,75; 0
5,165247;0;1,75, 0; 0; 1,75; 0
5,166869;0;1,75, 0; 0; 1,75; 0
5,168379;0;1,75, 0; 0; 1,75; 0
5,169888;0;1,75, 0; 0; 1,75; 0
5,17131;0;1,75, 0; 0; 1,75; 0
5,172787;0;1,75, 0; 0; 1,75; 0
5,174277;0;1,75, 0; 0; 1,75; 0
5,178132;0;1,75, 0; 0; 1,75; 0
5,179838;0;1,75, 0; 0; 1,75; 0
5,181324;0;1,75, 0; 0; 1,75; 0
5,182976;0;1,75, 0; 0; 1,75; 0
5,184505;0;1,75, 0; 0; 1,75; 0
5,18598;0;1,75, 0; 0; 1,75; 0
5,187455;0;1,75, 0; 0; 1,75; 0
5,189066;0;1,75, 0; 0; 1,75; 0
5,190523;0;1,75, 0; 0; 1,75; 0
5,191982;0;1,75, 0; 0; 1,75; 0
5,193438;0;1,75, 0; 0; 1,75; 0
5,194945;0;1,75, 0; 0; 1,75; 0
5,196375;0;1,75, 0; 0; 1,75; 0
5,19786;0;1,75, 0; 0; 1,75; 0
5,199447;0;1,75, 0; 0; 1,75; 0
5,201003;0;1,75, 0; 0; 1,75; 0
5,202729;0;1,75, 0; 0; 1,75; 0
5,204391;0;1,75, 0; 0; 1,75; 0
5,206023;0;1,75, 0; 0; 1,75; 0
5,207625;0;1,75, 0; 0; 1,75; 0
5,20916;0;1,75, 0; 0; 1,75; 0
5,210814;0;1,75, 0; 0; 1,75; 0
5,212485;0;1,75, 0; 0; 1,75; 0
5,214005;0;1,75, 0; 0; 1,75; 0
5,215456;0;1,75, 0; 0; 1,75; 0
5,216961;0;1,75, 0; 0; 1,75; 0
5,218512;0;1,75, 0; 0; 1,75; 0
5,220184;0;1,75, 0; 0; 1,75; 0
5,221821;0;1,75, 0; 0; 1,75; 0
5,223339;0;1,75, 0; 0; 1,75; 0
5,224985;0;1,75, 0; 0; 1,75; 0
5,22653;0;1,75, 0; 0; 1,75; 0
5,228078;0;1,75, 0; 0; 1,75; 0
5,229719;0;1,75, 0; 0; 1,75; 0
5,231246;0;1,75, 0; 0; 1,75; 0
5,232771;0;1,75, 0; 0; 1,75; 0
5,234241;0;1,75, 0; 0; 1,75; 0
5,236047;0;1,75, 0; 0; 1,75; 0
5,238278;0;1,75, 0; 0; 1,75; 0
5,239887;0;1,75, 0; 0; 1,75; 0
5,241354;0;1,75, 0; 0; 1,75; 0
5,243199;0;1,75, 0; 0; 1,75; 0
5,244693;0;1,75, 0; 0; 1,75; 0
5,246233;0;1,75, 0; 0; 1,75; 0
5,247709;0;1,75, 0; 0; 1,75; 0
5,249181;0;1,75, 0; 0; 1,75; 0
5,250635;0;1,75, 0; 0; 1,75; 0
5,25214;0;1,75, 0; 0; 1,75; 0
5,253563;0;1,75, 0; 0; 1,75; 0
5,255196;0;1,75, 0; 0; 1,75; 0
5,256762;0;1,75, 0; 0; 1,75; 0
5,258523;0;1,75, 0; 0; 1,75; 0
5,260112;0;1,75, 0; 0; 1,75; 0
5,261829;0;1,75, 0; 0; 1,75; 0
5,263408;0;1,75, 0; 0; 1,75; 0
5,264892;0;1,75, 0; 0; 1,75; 0
5,266356;0;1,75, 0; 0; 1,75; 0
5,267899;0;1,75, 0; 0; 1,75; 0
5,269359;0;1,75, 0; 0; 1,75; 0
5,270923;0;1,75, 0; 0; 1,75; 0
5,272857;0;1,75, 0; 0; 1,75; 0
5,274385;0;1,75, 0; 0; 1,75; 0
5,276238;0;1,75, 0; 0; 1,75; 0
5,277868;0;1,75, 0; 0; 1,75; 0
5,279327;0;1,75, 0; 0; 1,75; 0
5,280797;0;1,75, 0; 0; 1,75; 0
5,28472;0;1,75, 0; 0; 1,75; 0
5,28636;0;1,75, 0; 0; 1,75; 0
5,288024;0;1,75, 0; 0; 1,75; 0
5,289574;0;1,75, 0; 0; 1,75; 0
5,291083;0;1,75, 0; 0; 1,75; 0
5,292583;0;1,75, 0; 0; 1,75; 0
5,294075;0;1,75, 0; 0; 1,75; 0
5,295489;0;1,75, 0; 0; 1,75; 0
5,296927;0;1,75, 0; 0; 1,75; 0
5,298427;0;1,75, 0; 0; 1,75; 0
5,299922;0;1,75, 0; 0; 1,75; 0
5,301499;0;1,75, 0; 0; 1,75; 0
5,303306;0;1,75, 0; 0; 1,75; 0
5,304916;0;1,75, 0; 0; 1,75; 0
5,306437;0;1,75, 0; 0; 1,75; 0
5,307953;0;1,75, 0; 0; 1,75; 0
5,30946;0;1,75, 0; 0; 1,75; 0
5,311036;0;1,75, 0; 0; 1,75; 0
5,312554;0;1,75, 0; 0; 1,75; 0
5,314088;0;1,75, 0; 0; 1,75; 0
5,315585;0;1,75, 0; 0; 1,75; 0
5,317036;0;1,75, 0; 0; 1,75; 0
5,318558;0;1,75, 0; 0; 1,75; 0
5,320143;0;1,75, 0; 0; 1,75; 0
5,321758;0;1,75, 0; 0; 1,75; 0
5,32323;0;1,75, 0; 0; 1,75; 0
5,324931;0;1,75, 0; 0; 1,75; 0
5,326573;0;1,75, 0; 0; 1,75; 0
5,328139;0;1,75, 0; 0; 1,75; 0
5,329679;0;1,75, 0; 0; 1,75; 0
5,331331;0;1,75, 0; 0; 1,75; 0
5,332908;0;1,75, 0; 0; 1,75; 0
5,334407;0;1,75, 0; 0; 1,75; 0
5,335909;0;1,75, 0; 0; 1,75; 0
5,337392;0;1,75, 0; 0; 1,75; 0
5,338918;0;1,75, 0; 0; 1,75; 0
5,340457;0;1,75, 0; 0; 1,75; 0
5,3421;0;1,75, 0; 0; 1,75; 0
5,343671;0;1,75, 0; 0; 1,75; 0
5,34512;0;1,75, 0; 0; 1,75; 0
5,346602;0;1,75, 0; 0; 1,75; 0
5,348118;0;1,75, 0; 0; 1,75; 0
5,349671;0;1,75, 0; 0; 1,75; 0
5,351377;0;1,75, 0; 0; 1,75; 0
5,352961;0;1,75, 0; 0; 1,75; 0
